"","CpG","Beta","SE","P","FDR","Trait","threshold"
"9822","cg06292198",-0.00055,9.7e-05,1.6e-08,NA,"NO2","P1E5"
"9823","cg07145531",-2e-04,3.6e-05,1.6e-08,NA,"NO2","P1E5"
"9824","cg11960229",-0.00028,5e-05,1.6e-08,NA,"NO2","P1E5"
"9825","cg19211186",-3e-04,5.3e-05,1.6e-08,NA,"NO2","P1E5"
"9826","cg25800926",-0.00028,4.9e-05,1.6e-08,NA,"NO2","P1E5"
"9827","cg27185976",-0.00023,4.1e-05,1.6e-08,NA,"NO2","P1E5"
"9828","cg03084214",-0.00038,6.8e-05,1.6e-08,NA,"NO2","P1E5"
"9829","cg04963153",-0.00047,8.4e-05,1.6e-08,NA,"NO2","P1E5"
"9830","cg06954759",-0.00025,4.4e-05,1.6e-08,NA,"NO2","P1E5"
"9831","cg07041720",-0.00038,6.7e-05,1.6e-08,NA,"NO2","P1E5"
"9832","cg08792542",-0.00024,4.3e-05,1.6e-08,NA,"NO2","P1E5"
"9833","cg18004235",-0.00023,4.1e-05,1.6e-08,NA,"NO2","P1E5"
"9834","cg01131388",-0.00021,3.6e-05,1.6e-08,NA,"NO2","P1E5"
"9835","cg01882113",-0.00045,8e-05,1.6e-08,NA,"NO2","P1E5"
"9836","cg02748293",-0.00025,4.4e-05,1.6e-08,NA,"NO2","P1E5"
"9837","cg11770664",-0.00041,7.2e-05,1.6e-08,NA,"NO2","P1E5"
"9838","cg14130039",-0.00049,8.6e-05,1.6e-08,NA,"NO2","P1E5"
"9839","cg17172569",-0.00041,7.2e-05,1.6e-08,NA,"NO2","P1E5"
"9840","cg20436086",-0.00029,5.1e-05,1.6e-08,NA,"NO2","P1E5"
"9841","cg27063969",-0.00028,4.9e-05,1.6e-08,NA,"NO2","P1E5"
"9842","cg00643651",-0.00045,8e-05,1.6e-08,NA,"NO2","P1E5"
"9843","cg01658047",-0.00028,5e-05,1.6e-08,NA,"NO2","P1E5"
"9844","cg03309350",-0.00039,6.9e-05,1.6e-08,NA,"NO2","P1E5"
"9845","cg27552711",-0.00042,7.5e-05,1.6e-08,NA,"NO2","P1E5"
"9846","cg27658026",-0.00044,7.8e-05,1.6e-08,NA,"NO2","P1E5"
"9847","cg09374673",-0.00032,5.7e-05,1.6e-08,NA,"NO2","P1E5"
"9848","cg19977363",-0.00022,3.9e-05,1.6e-08,NA,"NO2","P1E5"
"9849","cg20451455",-0.00031,5.5e-05,1.6e-08,NA,"NO2","P1E5"
"9850","cg00660096",-0.00032,5.7e-05,1.6e-08,NA,"NO2","P1E5"
"9851","cg01434025",-0.00038,6.8e-05,1.6e-08,NA,"NO2","P1E5"
"9852","cg03789498",-0.00026,4.6e-05,1.6e-08,NA,"NO2","P1E5"
"9853","cg04948060",-0.00025,4.5e-05,1.6e-08,NA,"NO2","P1E5"
"9854","cg05645398",-0.00035,6.2e-05,1.6e-08,NA,"NO2","P1E5"
"9855","cg09850012",-0.00043,7.6e-05,1.6e-08,NA,"NO2","P1E5"
"9856","cg14379108",-0.00031,5.5e-05,1.6e-08,NA,"NO2","P1E5"
"9857","cg16210461",-0.00027,4.8e-05,1.6e-08,NA,"NO2","P1E5"
"9858","cg20178075",-0.00036,6.3e-05,1.6e-08,NA,"NO2","P1E5"
"9859","cg21139368",-0.00026,4.5e-05,1.6e-08,NA,"NO2","P1E5"
"9860","cg21463518",-0.00031,5.5e-05,1.6e-08,NA,"NO2","P1E5"
"9861","cg24278841",-0.00048,8.4e-05,1.6e-08,NA,"NO2","P1E5"
"9862","cg25471740",-0.00019,3.4e-05,1.6e-08,NA,"NO2","P1E5"
"9863","cg00060649",-0.00029,5.2e-05,1.7e-08,NA,"NO2","P1E5"
"9864","cg00910844",-0.00027,4.8e-05,1.7e-08,NA,"NO2","P1E5"
"9865","cg03177392",-0.00029,5.2e-05,1.7e-08,NA,"NO2","P1E5"
"9866","cg03265991",-3e-04,5.4e-05,1.7e-08,NA,"NO2","P1E5"
"9867","cg03405473",-0.00037,6.6e-05,1.7e-08,NA,"NO2","P1E5"
"9868","cg07867012",-0.00024,4.3e-05,1.7e-08,NA,"NO2","P1E5"
"9869","cg12085226",-0.00024,4.2e-05,1.7e-08,NA,"NO2","P1E5"
"9870","cg12761626",-0.00025,4.4e-05,1.7e-08,NA,"NO2","P1E5"
"9871","cg14349201",-0.00018,3.2e-05,1.7e-08,NA,"NO2","P1E5"
"9872","cg14390252",-0.00033,5.8e-05,1.7e-08,NA,"NO2","P1E5"
"9873","cg21227274",-0.00024,4.3e-05,1.7e-08,NA,"NO2","P1E5"
"9874","cg22400068",-0.00025,4.4e-05,1.7e-08,NA,"NO2","P1E5"
"9875","cg27636612",-0.00032,5.8e-05,1.7e-08,NA,"NO2","P1E5"
"9876","cg00166915",-0.00027,4.7e-05,1.7e-08,NA,"NO2","P1E5"
"9877","cg02529500",-0.00032,5.7e-05,1.7e-08,NA,"NO2","P1E5"
"9878","cg07297777",-0.00039,6.9e-05,1.7e-08,NA,"NO2","P1E5"
"9879","cg11666770",-0.00064,0.00011,1.7e-08,NA,"NO2","P1E5"
"9880","cg12797044",-4e-04,7.1e-05,1.7e-08,NA,"NO2","P1E5"
"9881","cg17022577",-0.00031,5.5e-05,1.7e-08,NA,"NO2","P1E5"
"9882","cg17775016",-0.00031,5.4e-05,1.7e-08,NA,"NO2","P1E5"
"9883","cg18399427",-0.00041,7.3e-05,1.7e-08,NA,"NO2","P1E5"
"9884","cg20706597",-0.00021,3.8e-05,1.7e-08,NA,"NO2","P1E5"
"9885","cg23016726",-0.00041,7.3e-05,1.7e-08,NA,"NO2","P1E5"
"9886","cg24695849",-0.00038,6.8e-05,1.7e-08,NA,"NO2","P1E5"
"9887","cg03234813",-0.00081,0.00014,1.7e-08,NA,"NO2","P1E5"
"9888","cg10758369",-0.00032,5.7e-05,1.7e-08,NA,"NO2","P1E5"
"9889","cg14213101",-0.00015,2.7e-05,1.7e-08,NA,"NO2","P1E5"
"9890","cg15913671",-0.00038,6.7e-05,1.7e-08,NA,"NO2","P1E5"
"9891","cg16107528",-0.00078,0.00014,1.7e-08,NA,"NO2","P1E5"
"9892","cg22137471",-0.00023,4e-05,1.7e-08,NA,"NO2","P1E5"
"9893","cg22664425",-0.00052,9.2e-05,1.7e-08,NA,"NO2","P1E5"
"9894","cg00259019",-0.00019,3.4e-05,1.7e-08,NA,"NO2","P1E5"
"9895","cg01303141",-0.00037,6.7e-05,1.7e-08,NA,"NO2","P1E5"
"9896","cg05596552",-0.00037,6.6e-05,1.7e-08,NA,"NO2","P1E5"
"9897","cg07377936",-0.00035,6.2e-05,1.7e-08,NA,"NO2","P1E5"
"9898","cg13978156",-0.00034,6.1e-05,1.7e-08,NA,"NO2","P1E5"
"9899","cg17514558",-0.00061,0.00011,1.7e-08,NA,"NO2","P1E5"
"9900","cg20688791",-0.00034,6e-05,1.7e-08,NA,"NO2","P1E5"
"9901","cg23513211",-0.00028,4.9e-05,1.7e-08,NA,"NO2","P1E5"
"9902","cg27383865",-0.00032,5.8e-05,1.7e-08,NA,"NO2","P1E5"
"9903","cg18190832",-0.00022,3.9e-05,1.7e-08,NA,"NO2","P1E5"
"9904","cg24307601",-0.00032,5.7e-05,1.7e-08,NA,"NO2","P1E5"
"9905","cg01295539",-0.00031,5.6e-05,1.7e-08,NA,"NO2","P1E5"
"9906","cg06835509",-0.00035,6.2e-05,1.7e-08,NA,"NO2","P1E5"
"9907","cg10717869",-0.00069,0.00012,1.7e-08,NA,"NO2","P1E5"
"9908","cg10813720",-0.00026,4.5e-05,1.7e-08,NA,"NO2","P1E5"
"9909","cg14579118",-0.00045,7.9e-05,1.7e-08,NA,"NO2","P1E5"
"9910","cg17260180",-0.00037,6.6e-05,1.7e-08,NA,"NO2","P1E5"
"9911","cg25418210",-0.00026,4.6e-05,1.7e-08,NA,"NO2","P1E5"
"9912","cg00514486",-0.00053,9.3e-05,1.7e-08,NA,"NO2","P1E5"
"9913","cg03896542",-0.00033,5.8e-05,1.7e-08,NA,"NO2","P1E5"
"9914","cg04409509",-0.00033,5.8e-05,1.7e-08,NA,"NO2","P1E5"
"9915","cg06949778",-0.00032,5.8e-05,1.7e-08,NA,"NO2","P1E5"
"9916","cg11937797",-0.00037,6.6e-05,1.7e-08,NA,"NO2","P1E5"
"9917","cg12973315",-0.00033,5.8e-05,1.7e-08,NA,"NO2","P1E5"
"9918","cg17273588",-0.00053,9.4e-05,1.7e-08,NA,"NO2","P1E5"
"9919","cg17787502",-0.00026,4.6e-05,1.7e-08,NA,"NO2","P1E5"
"9920","cg21083928",-0.00033,5.8e-05,1.7e-08,NA,"NO2","P1E5"
"9921","cg21201357",-0.00024,4.3e-05,1.7e-08,NA,"NO2","P1E5"
"9922","cg26202964",-0.00028,5e-05,1.7e-08,NA,"NO2","P1E5"
"9923","cg04609090",-0.00019,3.4e-05,1.7e-08,NA,"NO2","P1E5"
"9924","cg04790154",-0.00044,7.8e-05,1.7e-08,NA,"NO2","P1E5"
"9925","cg12065442",-0.00033,5.9e-05,1.7e-08,NA,"NO2","P1E5"
"9926","cg16206931",-0.00014,2.4e-05,1.7e-08,NA,"NO2","P1E5"
"9927","cg19731612",-6e-04,0.00011,1.7e-08,NA,"NO2","P1E5"
"9928","cg01788029",-0.00019,3.4e-05,1.7e-08,NA,"NO2","P1E5"
"9929","cg01934674",-0.00033,5.9e-05,1.7e-08,NA,"NO2","P1E5"
"9930","cg05768747",-0.00023,4.1e-05,1.7e-08,NA,"NO2","P1E5"
"9931","cg08728118",-0.00016,2.8e-05,1.7e-08,NA,"NO2","P1E5"
"9932","cg16702725",-0.00028,5e-05,1.7e-08,NA,"NO2","P1E5"
"9933","cg00168240",-0.00031,5.4e-05,1.8e-08,NA,"NO2","P1E5"
"9934","cg06956052",-0.00047,8.2e-05,1.8e-08,NA,"NO2","P1E5"
"9935","cg09011574",-0.00048,8.5e-05,1.8e-08,NA,"NO2","P1E5"
"9936","cg09411597",0.00056,1e-04,1.8e-08,NA,"NO2","P1E5"
"9937","cg09671481",-0.00026,4.6e-05,1.8e-08,NA,"NO2","P1E5"
"9938","cg14546062",-0.00028,5e-05,1.8e-08,NA,"NO2","P1E5"
"9939","cg15938989",-0.00032,5.6e-05,1.8e-08,NA,"NO2","P1E5"
"9940","cg17886303",-0.00035,6.1e-05,1.8e-08,NA,"NO2","P1E5"
"9941","cg25343280",-0.00058,1e-04,1.8e-08,NA,"NO2","P1E5"
"9942","cg26159090",-0.00029,5.1e-05,1.8e-08,NA,"NO2","P1E5"
"9943","cg26906251",-0.00026,4.6e-05,1.8e-08,NA,"NO2","P1E5"
"9944","cg27118986",-0.00029,5.1e-05,1.8e-08,NA,"NO2","P1E5"
"9945","cg27170002",-0.00025,4.5e-05,1.8e-08,NA,"NO2","P1E5"
"9946","cg00811377",-0.00035,6.3e-05,1.8e-08,NA,"NO2","P1E5"
"9947","cg00933538",-0.00036,6.4e-05,1.8e-08,NA,"NO2","P1E5"
"9948","cg01311802",-0.00024,4.3e-05,1.8e-08,NA,"NO2","P1E5"
"9949","cg01960096",-0.00029,5.2e-05,1.8e-08,NA,"NO2","P1E5"
"9950","cg08038291",-0.00046,8.1e-05,1.8e-08,NA,"NO2","P1E5"
"9951","cg08108679",-0.00033,5.8e-05,1.8e-08,NA,"NO2","P1E5"
"9952","cg10635895",-0.00099,0.00017,1.8e-08,NA,"NO2","P1E5"
"9953","cg19356179",-0.00022,3.8e-05,1.8e-08,NA,"NO2","P1E5"
"9954","cg26255996",-0.00027,4.8e-05,1.8e-08,NA,"NO2","P1E5"
"9955","cg26794883",-0.00029,5.2e-05,1.8e-08,NA,"NO2","P1E5"
"9956","cg00077904",-0.00037,6.6e-05,1.8e-08,NA,"NO2","P1E5"
"9957","cg00713435",-0.00031,5.5e-05,1.8e-08,NA,"NO2","P1E5"
"9958","cg07695566",-0.00054,9.6e-05,1.8e-08,NA,"NO2","P1E5"
"9959","cg08268274",-0.00026,4.7e-05,1.8e-08,NA,"NO2","P1E5"
"9960","cg12009697",-0.00031,5.5e-05,1.8e-08,NA,"NO2","P1E5"
"9961","cg14206962",-0.00032,5.7e-05,1.8e-08,NA,"NO2","P1E5"
"9962","cg18568570",-0.00044,7.7e-05,1.8e-08,NA,"NO2","P1E5"
"9963","cg21617859",-0.00041,7.4e-05,1.8e-08,NA,"NO2","P1E5"
"9964","cg23588029",-0.00033,5.9e-05,1.8e-08,NA,"NO2","P1E5"
"9965","cg26468693",-0.00038,6.7e-05,1.8e-08,NA,"NO2","P1E5"
"9966","cg04836214",-0.00044,7.9e-05,1.8e-08,NA,"NO2","P1E5"
"9967","cg06827779",-0.00027,4.8e-05,1.8e-08,NA,"NO2","P1E5"
"9968","cg07175554",-3e-04,5.4e-05,1.8e-08,NA,"NO2","P1E5"
"9969","cg11724085",-0.00026,4.6e-05,1.8e-08,NA,"NO2","P1E5"
"9970","cg13189434",-0.00034,6.1e-05,1.8e-08,NA,"NO2","P1E5"
"9971","cg15228983",-0.00033,5.8e-05,1.8e-08,NA,"NO2","P1E5"
"9972","cg26689077",0.00052,9.3e-05,1.8e-08,NA,"NO2","P1E5"
"9973","cg04958654",-0.00029,5.2e-05,1.8e-08,NA,"NO2","P1E5"
"9974","cg05372828",-3e-04,5.3e-05,1.8e-08,NA,"NO2","P1E5"
"9975","cg10590220",-0.00024,4.3e-05,1.8e-08,NA,"NO2","P1E5"
"9976","cg15606914",-4e-04,7.1e-05,1.8e-08,NA,"NO2","P1E5"
"9977","cg22169680",-0.00038,6.7e-05,1.8e-08,NA,"NO2","P1E5"
"9978","cg22882093",-0.00031,5.4e-05,1.8e-08,NA,"NO2","P1E5"
"9979","cg27506442",0.00058,1e-04,1.8e-08,NA,"NO2","P1E5"
"9980","cg00909706",-0.00031,5.5e-05,1.8e-08,NA,"NO2","P1E5"
"9981","cg02637031",-0.00061,0.00011,1.8e-08,NA,"NO2","P1E5"
"9982","cg03628800",-4e-04,7.1e-05,1.8e-08,NA,"NO2","P1E5"
"9983","cg06969777",-3e-04,5.4e-05,1.8e-08,NA,"NO2","P1E5"
"9984","cg09538633",-0.00037,6.5e-05,1.8e-08,NA,"NO2","P1E5"
"9985","cg10691109",-0.00038,6.7e-05,1.8e-08,NA,"NO2","P1E5"
"9986","cg17969662",-0.00038,6.7e-05,1.8e-08,NA,"NO2","P1E5"
"9987","cg26348847",-0.00028,5.1e-05,1.8e-08,NA,"NO2","P1E5"
"9988","cg01052428",-4e-04,7.1e-05,1.8e-08,NA,"NO2","P1E5"
"9989","cg01085830",-0.00025,4.4e-05,1.8e-08,NA,"NO2","P1E5"
"9990","cg04517343",-0.00025,4.5e-05,1.8e-08,NA,"NO2","P1E5"
"9991","cg06325088",-0.00027,4.8e-05,1.8e-08,NA,"NO2","P1E5"
"9992","cg08872064",-0.00039,6.9e-05,1.8e-08,NA,"NO2","P1E5"
"9993","cg12470092",-0.00049,8.7e-05,1.8e-08,NA,"NO2","P1E5"
"9994","cg18371750",-0.00021,3.8e-05,1.8e-08,NA,"NO2","P1E5"
"9995","cg20140201",-0.00035,6.2e-05,1.8e-08,NA,"NO2","P1E5"
"9996","cg20351495",-0.00048,8.6e-05,1.8e-08,NA,"NO2","P1E5"
"9997","cg20471562",-0.00026,4.6e-05,1.8e-08,NA,"NO2","P1E5"
"9998","cg23068989",-0.00026,4.6e-05,1.8e-08,NA,"NO2","P1E5"
"9999","cg23569968",-0.00038,6.7e-05,1.8e-08,NA,"NO2","P1E5"
"10000","cg01792616",-0.00029,5.2e-05,1.8e-08,NA,"NO2","P1E5"
"10001","cg03139388",-3e-04,5.4e-05,1.8e-08,NA,"NO2","P1E5"
"10002","cg03346706",-0.00027,4.9e-05,1.8e-08,NA,"NO2","P1E5"
"10003","cg08770647",-0.00035,6.3e-05,1.8e-08,NA,"NO2","P1E5"
"10004","cg13128117",-0.00039,7e-05,1.8e-08,NA,"NO2","P1E5"
"10005","cg13641993",-0.00031,5.4e-05,1.8e-08,NA,"NO2","P1E5"
"10006","cg16347629",-0.00033,5.9e-05,1.8e-08,NA,"NO2","P1E5"
"10007","cg18497925",-4e-04,7.1e-05,1.8e-08,NA,"NO2","P1E5"
"10008","cg21386766",-0.00024,4.3e-05,1.8e-08,NA,"NO2","P1E5"
"10009","cg25583367",-2e-04,3.5e-05,1.8e-08,NA,"NO2","P1E5"
"10010","cg05113927",-0.00062,0.00011,1.8e-08,NA,"NO2","P1E5"
"10011","cg06815308",-0.00027,4.8e-05,1.8e-08,NA,"NO2","P1E5"
"10012","cg08197956",-0.00037,6.5e-05,1.8e-08,NA,"NO2","P1E5"
"10013","cg10238445",-0.00035,6.1e-05,1.8e-08,NA,"NO2","P1E5"
"10014","cg13420089",-0.00045,8e-05,1.8e-08,NA,"NO2","P1E5"
"10015","cg18014842",-0.00038,6.7e-05,1.8e-08,NA,"NO2","P1E5"
"10016","cg23916504",-0.00028,4.9e-05,1.8e-08,NA,"NO2","P1E5"
"10017","cg24811472",-0.00022,3.9e-05,1.8e-08,NA,"NO2","P1E5"
"10018","cg24842753",-0.00032,5.6e-05,1.8e-08,NA,"NO2","P1E5"
"10019","cg00771346",-0.00025,4.4e-05,1.9e-08,NA,"NO2","P1E5"
"10020","cg01278564",-0.00043,7.7e-05,1.9e-08,NA,"NO2","P1E5"
"10021","cg05023168",-0.00019,3.4e-05,1.9e-08,NA,"NO2","P1E5"
"10022","cg10589330",-0.00026,4.6e-05,1.9e-08,NA,"NO2","P1E5"
"10023","cg14334794",-0.00036,6.5e-05,1.9e-08,NA,"NO2","P1E5"
"10024","cg15554401",-0.00035,6.2e-05,1.9e-08,NA,"NO2","P1E5"
"10025","cg16927606",0.00015,2.6e-05,1.9e-08,NA,"NO2","P1E5"
"10026","cg21221873",-0.00023,4.1e-05,1.9e-08,NA,"NO2","P1E5"
"10027","cg21879716",-0.00025,4.5e-05,1.9e-08,NA,"NO2","P1E5"
"10028","cg07539108",-0.00024,4.3e-05,1.9e-08,NA,"NO2","P1E5"
"10029","cg09399878",-0.00038,6.8e-05,1.9e-08,NA,"NO2","P1E5"
"10030","cg09686390",-0.00027,4.9e-05,1.9e-08,NA,"NO2","P1E5"
"10031","cg14556868",-0.00033,5.8e-05,1.9e-08,NA,"NO2","P1E5"
"10032","cg16386719",-0.00035,6.2e-05,1.9e-08,NA,"NO2","P1E5"
"10033","cg17861206",-0.00049,8.6e-05,1.9e-08,NA,"NO2","P1E5"
"10034","cg26987613",-0.00052,9.3e-05,1.9e-08,NA,"NO2","P1E5"
"10035","cg00365670",-2e-04,3.5e-05,1.9e-08,NA,"NO2","P1E5"
"10036","cg08123903",-0.00021,3.7e-05,1.9e-08,NA,"NO2","P1E5"
"10037","cg14555045",-0.00021,3.7e-05,1.9e-08,NA,"NO2","P1E5"
"10038","cg15489799",-0.00053,9.4e-05,1.9e-08,NA,"NO2","P1E5"
"10039","cg17473656",-0.00034,6e-05,1.9e-08,NA,"NO2","P1E5"
"10040","cg17915125",-0.00025,4.4e-05,1.9e-08,NA,"NO2","P1E5"
"10041","cg20943095",-2e-04,3.6e-05,1.9e-08,NA,"NO2","P1E5"
"10042","cg26504906",-0.00045,8.1e-05,1.9e-08,NA,"NO2","P1E5"
"10043","cg04307853",-0.00033,6e-05,1.9e-08,NA,"NO2","P1E5"
"10044","cg04803856",-0.00025,4.5e-05,1.9e-08,NA,"NO2","P1E5"
"10045","cg06233930",-0.00031,5.6e-05,1.9e-08,NA,"NO2","P1E5"
"10046","cg07217030",-0.00065,0.00011,1.9e-08,NA,"NO2","P1E5"
"10047","cg08063452",-0.00039,6.9e-05,1.9e-08,NA,"NO2","P1E5"
"10048","cg15100501",-0.00018,3.1e-05,1.9e-08,NA,"NO2","P1E5"
"10049","cg19855215",-0.00028,5e-05,1.9e-08,NA,"NO2","P1E5"
"10050","cg21580016",-0.00044,7.8e-05,1.9e-08,NA,"NO2","P1E5"
"10051","cg23998391",-0.00038,6.7e-05,1.9e-08,NA,"NO2","P1E5"
"10052","cg06607679",-0.00045,8.1e-05,1.9e-08,NA,"NO2","P1E5"
"10053","cg08832782",-0.00025,4.5e-05,1.9e-08,NA,"NO2","P1E5"
"10054","cg13464995",-0.00033,5.8e-05,1.9e-08,NA,"NO2","P1E5"
"10055","cg13593758",-0.00026,4.6e-05,1.9e-08,NA,"NO2","P1E5"
"10056","cg17728125",-0.00046,8.2e-05,1.9e-08,NA,"NO2","P1E5"
"10057","cg17918280",-3e-04,5.3e-05,1.9e-08,NA,"NO2","P1E5"
"10058","cg18403569",-0.00015,2.7e-05,1.9e-08,NA,"NO2","P1E5"
"10059","cg20186588",-3e-04,5.3e-05,1.9e-08,NA,"NO2","P1E5"
"10060","cg01436315",-0.00034,6.1e-05,1.9e-08,NA,"NO2","P1E5"
"10061","cg02618049",-0.00027,4.9e-05,1.9e-08,NA,"NO2","P1E5"
"10062","cg11792186",-0.00025,4.4e-05,1.9e-08,NA,"NO2","P1E5"
"10063","cg12022630",-0.00032,5.7e-05,1.9e-08,NA,"NO2","P1E5"
"10064","cg17527435",-0.00029,5.2e-05,1.9e-08,NA,"NO2","P1E5"
"10065","cg06993255",-0.00033,5.9e-05,1.9e-08,NA,"NO2","P1E5"
"10066","cg14737287",-0.00034,6e-05,1.9e-08,NA,"NO2","P1E5"
"10067","cg17825400",0.00055,9.8e-05,1.9e-08,NA,"NO2","P1E5"
"10068","cg27614215",-0.00034,6.1e-05,1.9e-08,NA,"NO2","P1E5"
"10069","cg04836987",-0.00026,4.6e-05,1.9e-08,NA,"NO2","P1E5"
"10070","cg05074732",-0.00026,4.7e-05,1.9e-08,NA,"NO2","P1E5"
"10071","cg12435792",-0.00031,5.4e-05,1.9e-08,NA,"NO2","P1E5"
"10072","cg15391389",-0.00014,2.5e-05,1.9e-08,NA,"NO2","P1E5"
"10073","cg26998842",-0.00024,4.3e-05,1.9e-08,NA,"NO2","P1E5"
"10074","cg02509000",-0.00032,5.6e-05,1.9e-08,NA,"NO2","P1E5"
"10075","cg07287508",-0.00051,9e-05,1.9e-08,NA,"NO2","P1E5"
"10076","cg19586709",-0.00035,6.2e-05,1.9e-08,NA,"NO2","P1E5"
"10077","cg26954729",-0.00021,3.7e-05,1.9e-08,NA,"NO2","P1E5"
"10078","cg00387200",-0.00042,7.6e-05,1.9e-08,NA,"NO2","P1E5"
"10079","cg00682158",-0.00029,5.2e-05,1.9e-08,NA,"NO2","P1E5"
"10080","cg16391608",-4e-04,7.1e-05,1.9e-08,NA,"NO2","P1E5"
"10081","cg24503449",-0.00031,5.6e-05,1.9e-08,NA,"NO2","P1E5"
"10082","cg26956007",-0.00027,4.8e-05,1.9e-08,NA,"NO2","P1E5"
"10083","cg07680649",-0.00028,5e-05,1.9e-08,NA,"NO2","P1E5"
"10084","cg13570904",-0.00024,4.4e-05,1.9e-08,NA,"NO2","P1E5"
"10085","cg19846168",-0.00023,4.1e-05,1.9e-08,NA,"NO2","P1E5"
"10086","cg21052677",-0.00038,6.8e-05,1.9e-08,NA,"NO2","P1E5"
"10087","cg26447747",-0.00038,6.7e-05,1.9e-08,NA,"NO2","P1E5"
"10088","cg03922479",-0.00048,8.6e-05,2e-08,NA,"NO2","P1E5"
"10089","cg09521809",-0.00022,4e-05,2e-08,NA,"NO2","P1E5"
"10090","cg14121301",-0.00031,5.6e-05,2e-08,NA,"NO2","P1E5"
"10091","cg14256699",-0.00025,4.5e-05,2e-08,NA,"NO2","P1E5"
"10092","cg15121959",-0.00017,3e-05,2e-08,NA,"NO2","P1E5"
"10093","cg22971720",-0.00023,4.1e-05,2e-08,NA,"NO2","P1E5"
"10094","cg00398500",-5e-04,8.9e-05,2e-08,NA,"NO2","P1E5"
"10095","cg05461420",-2e-04,3.5e-05,2e-08,NA,"NO2","P1E5"
"10096","cg09109133",-0.00024,4.2e-05,2e-08,NA,"NO2","P1E5"
"10097","cg10087374",-0.00028,5e-05,2e-08,NA,"NO2","P1E5"
"10098","cg10727935",-0.00025,4.5e-05,2e-08,NA,"NO2","P1E5"
"10099","cg14818960",-0.00036,6.4e-05,2e-08,NA,"NO2","P1E5"
"10100","cg20275928",-0.00082,0.00015,2e-08,NA,"NO2","P1E5"
"10101","cg20488341",-3e-04,5.3e-05,2e-08,NA,"NO2","P1E5"
"10102","cg22709966",-3e-04,5.3e-05,2e-08,NA,"NO2","P1E5"
"10103","cg01560185",-0.00025,4.4e-05,2e-08,NA,"NO2","P1E5"
"10104","cg02658319",-0.00028,5e-05,2e-08,NA,"NO2","P1E5"
"10105","cg04891924",-3e-04,5.4e-05,2e-08,NA,"NO2","P1E5"
"10106","cg12426612",-4e-04,7.1e-05,2e-08,NA,"NO2","P1E5"
"10107","cg23011324",-0.00015,2.7e-05,2e-08,NA,"NO2","P1E5"
"10108","cg01566831",-0.00023,4e-05,2e-08,NA,"NO2","P1E5"
"10109","cg13474719",-0.00028,4.9e-05,2e-08,NA,"NO2","P1E5"
"10110","cg17426905",-0.00023,4e-05,2e-08,NA,"NO2","P1E5"
"10111","cg01890075",-0.00034,6e-05,2e-08,NA,"NO2","P1E5"
"10112","cg03923850",-0.00027,4.8e-05,2e-08,NA,"NO2","P1E5"
"10113","cg04112417",-0.00038,6.8e-05,2e-08,NA,"NO2","P1E5"
"10114","cg04526858",-0.00057,1e-04,2e-08,NA,"NO2","P1E5"
"10115","cg04815959",-0.00042,7.5e-05,2e-08,NA,"NO2","P1E5"
"10116","cg05152713",-0.00034,6.1e-05,2e-08,NA,"NO2","P1E5"
"10117","cg08753469",-0.00023,4.1e-05,2e-08,NA,"NO2","P1E5"
"10118","cg14125542",-0.00021,3.7e-05,2e-08,NA,"NO2","P1E5"
"10119","cg20707195",-0.00049,8.7e-05,2e-08,NA,"NO2","P1E5"
"10120","cg07264818",-0.00027,4.9e-05,2e-08,NA,"NO2","P1E5"
"10121","cg09316544",-0.00037,6.6e-05,2e-08,NA,"NO2","P1E5"
"10122","cg20537760",-0.00028,5e-05,2e-08,NA,"NO2","P1E5"
"10123","cg02488870",-0.00025,4.4e-05,2e-08,NA,"NO2","P1E5"
"10124","cg06359302",-0.00038,6.7e-05,2e-08,NA,"NO2","P1E5"
"10125","cg06787622",-0.00035,6.3e-05,2e-08,NA,"NO2","P1E5"
"10126","cg08345701",-0.00028,4.9e-05,2e-08,NA,"NO2","P1E5"
"10127","cg13074908",-0.00021,3.7e-05,2e-08,NA,"NO2","P1E5"
"10128","cg13561792",-0.00022,4e-05,2e-08,NA,"NO2","P1E5"
"10129","cg15470344",-0.00021,3.7e-05,2e-08,NA,"NO2","P1E5"
"10130","cg22147917",-0.00032,5.8e-05,2e-08,NA,"NO2","P1E5"
"10131","cg23110353",-0.00023,4.1e-05,2e-08,NA,"NO2","P1E5"
"10132","cg15761414",-0.00037,6.7e-05,2e-08,NA,"NO2","P1E5"
"10133","cg23268290",-0.00036,6.4e-05,2e-08,NA,"NO2","P1E5"
"10134","cg01714756",-0.00035,6.3e-05,2e-08,NA,"NO2","P1E5"
"10135","cg03147598",-0.00034,6e-05,2e-08,NA,"NO2","P1E5"
"10136","cg04488487",-0.00037,6.6e-05,2e-08,NA,"NO2","P1E5"
"10137","cg05376017",-0.00029,5.2e-05,2e-08,NA,"NO2","P1E5"
"10138","cg14642222",-0.00025,4.4e-05,2e-08,NA,"NO2","P1E5"
"10139","cg16124934",-0.00046,8.2e-05,2e-08,NA,"NO2","P1E5"
"10140","cg19513232",-0.00041,7.2e-05,2e-08,NA,"NO2","P1E5"
"10141","cg19864002",-2e-04,3.6e-05,2e-08,NA,"NO2","P1E5"
"10142","cg24664929",-0.00037,6.6e-05,2e-08,NA,"NO2","P1E5"
"10143","cg25569300",-0.00027,4.8e-05,2e-08,NA,"NO2","P1E5"
