"","CpG","Beta","SE","P","FDR","Trait","threshold"
"6937","cg14359934",-0.00025,4.6e-05,4.1e-08,NA,"NO2","GW"
"6938","cg19610519",-0.00021,3.8e-05,4.1e-08,NA,"NO2","GW"
"6939","cg21879791",-0.00042,7.7e-05,4.1e-08,NA,"NO2","GW"
"6940","cg27511413",-0.00039,7e-05,4.1e-08,NA,"NO2","GW"
"6941","cg06832359",-0.00033,5.9e-05,4.1e-08,NA,"NO2","GW"
"6942","cg27159096",-0.00034,6.1e-05,4.1e-08,NA,"NO2","GW"
"6943","cg06785060",-0.00037,6.7e-05,4.1e-08,NA,"NO2","GW"
"6944","cg14413700",-0.00038,7e-05,4.1e-08,NA,"NO2","GW"
"6945","cg19516374",-0.00026,4.7e-05,4.1e-08,NA,"NO2","GW"
"6946","cg10604258",-0.00012,2.2e-05,4.1e-08,NA,"NO2","GW"
"6947","cg15551881",0.00085,0.00015,4.1e-08,NA,"NO2","GW"
"6948","cg14302973",-0.00016,2.9e-05,4.1e-08,NA,"NO2","GW"
"6949","cg18786718",-0.00033,6.1e-05,4.1e-08,NA,"NO2","GW"
"6950","cg19912337",-0.00036,6.6e-05,4.1e-08,NA,"NO2","GW"
"6951","cg21697667",-0.00041,7.5e-05,4.1e-08,NA,"NO2","GW"
"6952","cg27385959",-0.00039,7.1e-05,4.1e-08,NA,"NO2","GW"
"6953","cg14349956",-0.00021,3.9e-05,4.1e-08,NA,"NO2","GW"
"6954","cg23624016",-0.00021,3.8e-05,4.1e-08,NA,"NO2","GW"
"6955","cg12179641",-0.00038,7e-05,4.1e-08,NA,"NO2","GW"
"6956","cg24067788",-0.00019,3.4e-05,4.1e-08,NA,"NO2","GW"
"6957","cg01699293",-0.00021,3.8e-05,4.1e-08,NA,"NO2","GW"
"6958","cg08108315",-0.00031,5.6e-05,4.1e-08,NA,"NO2","GW"
"6959","cg14281144",-0.00026,4.7e-05,4.1e-08,NA,"NO2","GW"
"6960","cg16767590",-0.00012,2.2e-05,4.1e-08,NA,"NO2","GW"
"6961","cg19370346",-0.00025,4.5e-05,4.1e-08,NA,"NO2","GW"
"6962","cg06419732",-8e-04,0.00015,4.2e-08,NA,"NO2","GW"
"6963","cg25950036",-0.00022,4.1e-05,4.2e-08,NA,"NO2","GW"
"6964","cg00689534",-0.00024,4.4e-05,4.2e-08,NA,"NO2","GW"
"6965","cg01613048",-0.00037,6.8e-05,4.2e-08,NA,"NO2","GW"
"6966","cg04539240",-0.00042,7.7e-05,4.2e-08,NA,"NO2","GW"
"6967","cg15988261",-0.00029,5.3e-05,4.2e-08,NA,"NO2","GW"
"6968","cg23209878",-0.00029,5.3e-05,4.2e-08,NA,"NO2","GW"
"6969","cg23457518",-0.00019,3.6e-05,4.2e-08,NA,"NO2","GW"
"6970","cg27548429",-0.00026,4.7e-05,4.2e-08,NA,"NO2","GW"
"6971","cg02134022",-0.00027,5e-05,4.2e-08,NA,"NO2","GW"
"6972","cg15186584",-0.00022,4.1e-05,4.2e-08,NA,"NO2","GW"
"6973","cg18970338",-0.00029,5.3e-05,4.2e-08,NA,"NO2","GW"
"6974","cg23679992",-0.00036,6.6e-05,4.2e-08,NA,"NO2","GW"
"6975","cg23762657",-0.00032,5.8e-05,4.2e-08,NA,"NO2","GW"
"6976","cg24795867",-3e-04,5.4e-05,4.2e-08,NA,"NO2","GW"
"6977","cg02205073",-0.00028,5.1e-05,4.2e-08,NA,"NO2","GW"
"6978","cg11485655",-0.00034,6.2e-05,4.2e-08,NA,"NO2","GW"
"6979","cg17104700",-0.00041,7.5e-05,4.2e-08,NA,"NO2","GW"
"6980","cg17386181",-0.00037,6.8e-05,4.2e-08,NA,"NO2","GW"
"6981","cg26835506",-0.00034,6.2e-05,4.2e-08,NA,"NO2","GW"
"6982","cg09283120",-2e-04,3.7e-05,4.2e-08,NA,"NO2","GW"
"6983","cg13777668",-0.00028,5.1e-05,4.2e-08,NA,"NO2","GW"
"6984","cg18957070",-0.00028,5e-05,4.2e-08,NA,"NO2","GW"
"6985","cg05122957",-0.00028,5.2e-05,4.2e-08,NA,"NO2","GW"
"6986","cg07168274",-0.00029,5.3e-05,4.2e-08,NA,"NO2","GW"
"6987","cg13188382",-4e-04,7.3e-05,4.2e-08,NA,"NO2","GW"
"6988","cg17093466",-0.00057,1e-04,4.2e-08,NA,"NO2","GW"
"6989","cg20306694",0.00071,0.00013,4.2e-08,NA,"NO2","GW"
"6990","cg03710353",-0.00027,5e-05,4.2e-08,NA,"NO2","GW"
"6991","cg03758732",-0.00025,4.6e-05,4.2e-08,NA,"NO2","GW"
"6992","cg11462459",-0.00022,4e-05,4.2e-08,NA,"NO2","GW"
"6993","cg13594863",-0.00028,5.2e-05,4.2e-08,NA,"NO2","GW"
"6994","cg14074944",-0.00026,4.8e-05,4.2e-08,NA,"NO2","GW"
"6995","cg19542131",-0.00027,5e-05,4.2e-08,NA,"NO2","GW"
"6996","cg20992180",-0.00036,6.7e-05,4.2e-08,NA,"NO2","GW"
"6997","cg23703089",-0.00049,8.9e-05,4.2e-08,NA,"NO2","GW"
"6998","cg26983744",-0.00027,4.9e-05,4.2e-08,NA,"NO2","GW"
"6999","cg02726957",-0.00023,4.2e-05,4.2e-08,NA,"NO2","GW"
"7000","cg13677859",-0.00035,6.4e-05,4.2e-08,NA,"NO2","GW"
"7001","cg07311363",-0.00021,3.9e-05,4.2e-08,NA,"NO2","GW"
"7002","cg15651204",-0.00016,3e-05,4.2e-08,NA,"NO2","GW"
"7003","cg08890627",-0.00045,8.3e-05,4.2e-08,NA,"NO2","GW"
"7004","cg15318176",-0.00037,6.7e-05,4.3e-08,NA,"NO2","GW"
"7005","cg08451325",-0.00033,6.1e-05,4.3e-08,NA,"NO2","GW"
"7006","cg09862303",-0.00027,5e-05,4.3e-08,NA,"NO2","GW"
"7007","cg11994229",-0.00028,5.2e-05,4.3e-08,NA,"NO2","GW"
"7008","cg12536809",-0.00029,5.4e-05,4.3e-08,NA,"NO2","GW"
"7009","cg19547929",-0.00035,6.4e-05,4.3e-08,NA,"NO2","GW"
"7010","cg05995361",-0.00035,6.4e-05,4.3e-08,NA,"NO2","GW"
"7011","cg14729456",-3e-04,5.5e-05,4.3e-08,NA,"NO2","GW"
"7012","cg10890346",-0.00039,7.2e-05,4.3e-08,NA,"NO2","GW"
"7013","cg20748397",-0.00037,6.8e-05,4.3e-08,NA,"NO2","GW"
"7014","cg24233679",-4e-04,7.4e-05,4.3e-08,NA,"NO2","GW"
"7015","cg03874201",-0.00029,5.2e-05,4.3e-08,NA,"NO2","GW"
"7016","cg14515614",-0.00024,4.4e-05,4.3e-08,NA,"NO2","GW"
"7017","cg14850730",-0.00024,4.3e-05,4.3e-08,NA,"NO2","GW"
"7018","cg19583934",-3e-04,5.5e-05,4.3e-08,NA,"NO2","GW"
"7019","cg03901281",-4e-04,7.3e-05,4.3e-08,NA,"NO2","GW"
"7020","cg05207068",-0.00031,5.6e-05,4.3e-08,NA,"NO2","GW"
"7021","cg17855390",-3e-04,5.4e-05,4.3e-08,NA,"NO2","GW"
"7022","cg17975177",-0.00018,3.3e-05,4.3e-08,NA,"NO2","GW"
"7023","cg22304705",-0.00021,3.9e-05,4.3e-08,NA,"NO2","GW"
"7024","cg25375569",-0.00034,6.3e-05,4.3e-08,NA,"NO2","GW"
"7025","cg02355339",-0.00038,6.9e-05,4.3e-08,NA,"NO2","GW"
"7026","cg04346637",-0.00029,5.3e-05,4.3e-08,NA,"NO2","GW"
"7027","cg13910174",-0.00027,4.9e-05,4.3e-08,NA,"NO2","GW"
"7028","cg08255017",-0.00036,6.6e-05,4.3e-08,NA,"NO2","GW"
"7029","cg15677985",-3e-04,5.5e-05,4.3e-08,NA,"NO2","GW"
"7030","cg20154816",-0.00026,4.8e-05,4.3e-08,NA,"NO2","GW"
"7031","cg21862529",-0.00039,7.1e-05,4.3e-08,NA,"NO2","GW"
"7032","cg00791548",-0.00027,4.9e-05,4.3e-08,NA,"NO2","GW"
"7033","cg04105876",-0.00022,4.1e-05,4.3e-08,NA,"NO2","GW"
"7034","cg09407712",-0.00016,3e-05,4.3e-08,NA,"NO2","GW"
"7035","cg13454199",-4e-04,7.3e-05,4.3e-08,NA,"NO2","GW"
"7036","cg03852045",-0.00014,2.5e-05,4.4e-08,NA,"NO2","GW"
"7037","cg06043617",-0.00027,4.9e-05,4.4e-08,NA,"NO2","GW"
"7038","cg10338848",-0.00025,4.6e-05,4.4e-08,NA,"NO2","GW"
"7039","cg11250194",-0.00065,0.00012,4.4e-08,NA,"NO2","GW"
"7040","cg13180252",-3e-04,5.4e-05,4.4e-08,NA,"NO2","GW"
"7041","cg16004056",-0.00022,4.1e-05,4.4e-08,NA,"NO2","GW"
"7042","cg17434901",-0.00036,6.6e-05,4.4e-08,NA,"NO2","GW"
"7043","cg23879743",-0.00026,4.8e-05,4.4e-08,NA,"NO2","GW"
"7044","cg15965094",-0.00019,3.4e-05,4.4e-08,NA,"NO2","GW"
"7045","cg27303272",-0.00028,5.1e-05,4.4e-08,NA,"NO2","GW"
"7046","cg18741166",-0.00032,5.8e-05,4.4e-08,NA,"NO2","GW"
"7047","cg21125112",-0.00043,7.9e-05,4.4e-08,NA,"NO2","GW"
"7048","cg26615188",-0.00027,5e-05,4.4e-08,NA,"NO2","GW"
"7049","cg00389446",-0.00025,4.5e-05,4.4e-08,NA,"NO2","GW"
"7050","cg01523600",-0.00039,7e-05,4.4e-08,NA,"NO2","GW"
"7051","cg22059438",-0.00053,9.7e-05,4.4e-08,NA,"NO2","GW"
"7052","cg04204669",-4e-04,7.4e-05,4.4e-08,NA,"NO2","GW"
"7053","cg17071731",-0.00047,8.6e-05,4.4e-08,NA,"NO2","GW"
"7054","cg02102456",-0.00044,8.1e-05,4.4e-08,NA,"NO2","GW"
"7055","cg10380643",-0.00046,8.3e-05,4.4e-08,NA,"NO2","GW"
"7056","cg21711008",-0.00024,4.4e-05,4.4e-08,NA,"NO2","GW"
"7057","cg22939113",-0.00034,6.2e-05,4.4e-08,NA,"NO2","GW"
"7058","cg23627828",-0.00039,7.1e-05,4.4e-08,NA,"NO2","GW"
"7059","cg19564264",-0.00021,3.7e-05,4.4e-08,NA,"NO2","GW"
"7060","cg04875020",-0.00042,7.7e-05,4.4e-08,NA,"NO2","GW"
"7061","cg14361586",-0.00027,4.9e-05,4.4e-08,NA,"NO2","GW"
"7062","cg17332369",-2e-04,3.7e-05,4.4e-08,NA,"NO2","GW"
"7063","cg15919689",-0.00029,5.3e-05,4.5e-08,NA,"NO2","GW"
"7064","cg01606878",-0.00026,4.7e-05,4.5e-08,NA,"NO2","GW"
"7065","cg06622994",-0.00045,8.3e-05,4.5e-08,NA,"NO2","GW"
"7066","cg07317843",-0.00033,6e-05,4.5e-08,NA,"NO2","GW"
"7067","cg20505457",-0.00036,6.6e-05,4.5e-08,NA,"NO2","GW"
"7068","cg03411082",3e-04,5.5e-05,4.5e-08,NA,"NO2","GW"
"7069","cg09167414",-4e-04,7.2e-05,4.5e-08,NA,"NO2","GW"
"7070","cg16764362",-0.00045,8.2e-05,4.5e-08,NA,"NO2","GW"
"7071","cg25032968",-0.00017,3e-05,4.5e-08,NA,"NO2","GW"
"7072","cg25114611",-0.00044,8e-05,4.5e-08,NA,"NO2","GW"
"7073","cg04912984",-0.00032,5.9e-05,4.5e-08,NA,"NO2","GW"
"7074","cg06524162",-0.00028,5.1e-05,4.5e-08,NA,"NO2","GW"
"7075","cg19401519",-0.00038,6.9e-05,4.5e-08,NA,"NO2","GW"
"7076","cg24855780",-0.00034,6.2e-05,4.5e-08,NA,"NO2","GW"
"7077","cg05298088",-0.00063,0.00012,4.5e-08,NA,"NO2","GW"
"7078","cg14591419",-0.00024,4.3e-05,4.5e-08,NA,"NO2","GW"
"7079","cg26569800",-0.00032,5.8e-05,4.5e-08,NA,"NO2","GW"
"7080","cg15908877",-0.00026,4.8e-05,4.5e-08,NA,"NO2","GW"
"7081","cg01536956",-0.00065,0.00012,4.5e-08,NA,"NO2","GW"
"7082","cg15113803",-0.00031,5.7e-05,4.5e-08,NA,"NO2","GW"
"7083","cg26365147",-0.00035,6.3e-05,4.5e-08,NA,"NO2","GW"
"7084","cg06582512",-0.00027,4.9e-05,4.5e-08,NA,"NO2","GW"
"7085","cg08934660",-0.00032,5.8e-05,4.5e-08,NA,"NO2","GW"
"7086","cg11846580",-6e-04,0.00011,4.5e-08,NA,"NO2","GW"
"7087","cg02708003",-0.00032,5.9e-05,4.5e-08,NA,"NO2","GW"
"7088","cg11253913",-4e-04,7.2e-05,4.5e-08,NA,"NO2","GW"
"7089","cg25664813",-0.00033,6e-05,4.5e-08,NA,"NO2","GW"
"7090","cg01756647",-0.00031,5.7e-05,4.6e-08,NA,"NO2","GW"
"7091","cg04573564",-3e-04,5.5e-05,4.6e-08,NA,"NO2","GW"
"7092","cg21275801",-0.00041,7.4e-05,4.6e-08,NA,"NO2","GW"
"7093","cg01459162",-0.00033,6e-05,4.6e-08,NA,"NO2","GW"
"7094","cg02146026",-0.00039,7.2e-05,4.6e-08,NA,"NO2","GW"
"7095","cg05656812",-3e-04,5.5e-05,4.6e-08,NA,"NO2","GW"
"7096","cg09291217",-0.00025,4.5e-05,4.6e-08,NA,"NO2","GW"
"7097","cg14299743",-0.00025,4.5e-05,4.6e-08,NA,"NO2","GW"
"7098","cg20615910",-0.00026,4.7e-05,4.6e-08,NA,"NO2","GW"
"7099","cg00976340",-0.00035,6.3e-05,4.6e-08,NA,"NO2","GW"
"7100","cg17009679",-0.00032,5.9e-05,4.6e-08,NA,"NO2","GW"
"7101","cg09895354",-0.00035,6.3e-05,4.6e-08,NA,"NO2","GW"
"7102","cg09913882",-0.00033,6e-05,4.6e-08,NA,"NO2","GW"
"7103","cg11014380",-5e-04,9.2e-05,4.6e-08,NA,"NO2","GW"
"7104","cg11183227",0.00032,5.8e-05,4.6e-08,NA,"NO2","GW"
"7105","cg16529323",-0.00063,0.00011,4.6e-08,NA,"NO2","GW"
"7106","cg16645907",-0.00024,4.5e-05,4.6e-08,NA,"NO2","GW"
"7107","cg19932080",-0.00026,4.8e-05,4.6e-08,NA,"NO2","GW"
"7108","cg04697953",-3e-04,5.5e-05,4.6e-08,NA,"NO2","GW"
"7109","cg08797704",-0.00036,6.6e-05,4.6e-08,NA,"NO2","GW"
"7110","cg00090737",-0.00042,7.7e-05,4.6e-08,NA,"NO2","GW"
"7111","cg06069030",-0.00033,6.1e-05,4.6e-08,NA,"NO2","GW"
"7112","cg12617473",-0.00022,4.1e-05,4.6e-08,NA,"NO2","GW"
"7113","cg05041511",-0.00033,6.1e-05,4.6e-08,NA,"NO2","GW"
"7114","cg17260660",-0.00042,7.8e-05,4.6e-08,NA,"NO2","GW"
"7115","cg26952188",-3e-04,5.4e-05,4.6e-08,NA,"NO2","GW"
"7116","cg00903452",-0.00036,6.7e-05,4.6e-08,NA,"NO2","GW"
"7117","cg02254605",-0.00035,6.5e-05,4.6e-08,NA,"NO2","GW"
"7118","cg03183618",-0.00024,4.4e-05,4.6e-08,NA,"NO2","GW"
"7119","cg03958863",-0.00031,5.6e-05,4.6e-08,NA,"NO2","GW"
"7120","cg04400620",-0.00029,5.3e-05,4.6e-08,NA,"NO2","GW"
"7121","cg11494699",-3e-04,5.5e-05,4.6e-08,NA,"NO2","GW"
"7122","cg06063714",-0.00052,9.5e-05,4.6e-08,NA,"NO2","GW"
"7123","cg06489289",-0.00032,5.9e-05,4.6e-08,NA,"NO2","GW"
"7124","cg07116947",-0.00051,9.4e-05,4.6e-08,NA,"NO2","GW"
"7125","cg16239218",-0.00026,4.8e-05,4.6e-08,NA,"NO2","GW"
"7126","cg00578039",-0.00052,9.5e-05,4.6e-08,NA,"NO2","GW"
"7127","cg15458801",-0.00021,3.9e-05,4.6e-08,NA,"NO2","GW"
"7128","cg18523666",-0.00026,4.7e-05,4.6e-08,NA,"NO2","GW"
"7129","cg06643284",-0.00031,5.7e-05,4.7e-08,NA,"NO2","GW"
"7130","cg20212823",-4e-04,7.4e-05,4.7e-08,NA,"NO2","GW"
"7131","cg22075924",-0.00031,5.6e-05,4.7e-08,NA,"NO2","GW"
"7132","cg22714033",-3e-04,5.5e-05,4.7e-08,NA,"NO2","GW"
"7133","cg27418204",-0.00023,4.2e-05,4.7e-08,NA,"NO2","GW"
"7134","cg05359207",3e-04,5.5e-05,4.7e-08,NA,"NO2","GW"
"7135","cg07071839",-0.00027,5e-05,4.7e-08,NA,"NO2","GW"
"7136","cg24039102",-0.00042,7.6e-05,4.7e-08,NA,"NO2","GW"
"7137","cg00667048",-0.00037,6.8e-05,4.7e-08,NA,"NO2","GW"
"7138","cg03991411",-0.00026,4.7e-05,4.7e-08,NA,"NO2","GW"
"7139","cg04142661",-0.00036,6.6e-05,4.7e-08,NA,"NO2","GW"
"7140","cg05853782",-0.00025,4.6e-05,4.7e-08,NA,"NO2","GW"
"7141","cg15871086",-0.00047,8.6e-05,4.7e-08,NA,"NO2","GW"
"7142","cg12699728",-0.00053,9.7e-05,4.7e-08,NA,"NO2","GW"
"7143","cg14304496",-0.00027,5e-05,4.7e-08,NA,"NO2","GW"
"7144","cg03341233",-0.00033,6e-05,4.7e-08,NA,"NO2","GW"
"7145","cg03441713",-0.00039,7.1e-05,4.7e-08,NA,"NO2","GW"
"7146","cg08720250",-0.00038,7e-05,4.7e-08,NA,"NO2","GW"
"7147","cg22347686",-0.00068,0.00012,4.7e-08,NA,"NO2","GW"
"7148","cg23343309",-0.00039,7.1e-05,4.7e-08,NA,"NO2","GW"
"7149","cg01432753",-0.00036,6.5e-05,4.7e-08,NA,"NO2","GW"
"7150","cg03860250",-0.00025,4.6e-05,4.7e-08,NA,"NO2","GW"
"7151","cg12804104",-0.00023,4.3e-05,4.7e-08,NA,"NO2","GW"
"7152","cg24697648",-4e-04,7.3e-05,4.7e-08,NA,"NO2","GW"
"7153","cg24747537",-0.00037,6.7e-05,4.7e-08,NA,"NO2","GW"
"7154","cg00199065",-0.00021,3.9e-05,4.7e-08,NA,"NO2","GW"
"7155","cg00532502",-0.00033,6.1e-05,4.7e-08,NA,"NO2","GW"
"7156","cg04274990",-0.00033,6e-05,4.7e-08,NA,"NO2","GW"
"7157","cg13614229",-0.00024,4.4e-05,4.7e-08,NA,"NO2","GW"
"7158","cg19023592",-0.00032,5.8e-05,4.7e-08,NA,"NO2","GW"
"7159","cg11391828",-0.00027,4.9e-05,4.7e-08,NA,"NO2","GW"
"7160","cg27189465",0.00043,7.8e-05,4.7e-08,NA,"NO2","GW"
"7161","cg07296387",-8e-04,0.00015,4.7e-08,NA,"NO2","GW"
"7162","cg01559597",-0.00033,6e-05,4.8e-08,NA,"NO2","GW"
"7163","cg05026785",-0.00026,4.8e-05,4.8e-08,NA,"NO2","GW"
"7164","cg09203802",-0.00028,5.1e-05,4.8e-08,NA,"NO2","GW"
"7165","cg12051613",-0.00023,4.2e-05,4.8e-08,NA,"NO2","GW"
"7166","cg24741888",-0.00024,4.4e-05,4.8e-08,NA,"NO2","GW"
"7167","cg25557306",-0.00024,4.4e-05,4.8e-08,NA,"NO2","GW"
"7168","cg25576227",-0.00034,6.3e-05,4.8e-08,NA,"NO2","GW"
"7169","cg12178900",-0.00036,6.6e-05,4.8e-08,NA,"NO2","GW"
"7170","cg12191232",-0.00043,7.9e-05,4.8e-08,NA,"NO2","GW"
"7171","cg01960128",-0.00031,5.7e-05,4.8e-08,NA,"NO2","GW"
"7172","cg04497390",-0.00022,4.1e-05,4.8e-08,NA,"NO2","GW"
"7173","cg19600528",-0.00024,4.5e-05,4.8e-08,NA,"NO2","GW"
"7174","cg20066792",0.00081,0.00015,4.8e-08,NA,"NO2","GW"
"7175","cg09891807",-0.00027,5e-05,4.8e-08,NA,"NO2","GW"
"7176","cg10311602",-0.00025,4.5e-05,4.8e-08,NA,"NO2","GW"
"7177","cg11583041",-0.00027,5e-05,4.8e-08,NA,"NO2","GW"
"7178","cg14051336",-0.00029,5.3e-05,4.8e-08,NA,"NO2","GW"
"7179","cg25820084",-0.00028,5e-05,4.8e-08,NA,"NO2","GW"
"7180","cg01558777",-0.00029,5.3e-05,4.8e-08,NA,"NO2","GW"
"7181","cg22563697",-0.00029,5.4e-05,4.8e-08,NA,"NO2","GW"
"7182","cg14053575",-0.00031,5.6e-05,4.8e-08,NA,"NO2","GW"
"7183","cg18427856",3e-04,5.6e-05,4.8e-08,NA,"NO2","GW"
"7184","cg01038738",-0.00029,5.3e-05,4.8e-08,NA,"NO2","GW"
"7185","cg13095091",-0.00042,7.7e-05,4.8e-08,NA,"NO2","GW"
"7186","cg21218820",-0.00037,6.7e-05,4.8e-08,NA,"NO2","GW"
"7187","cg04872399",-0.00045,8.3e-05,4.8e-08,NA,"NO2","GW"
"7188","cg06093920",-0.00017,3.2e-05,4.8e-08,NA,"NO2","GW"
"7189","cg09712902",-0.00035,6.3e-05,4.8e-08,NA,"NO2","GW"
"7190","cg14961117",-0.00031,5.7e-05,4.8e-08,NA,"NO2","GW"
"7191","cg26540630",-0.00034,6.2e-05,4.8e-08,NA,"NO2","GW"
"7192","cg05318361",-5e-04,9.1e-05,4.8e-08,NA,"NO2","GW"
"7193","cg13954213",-0.00048,8.7e-05,4.8e-08,NA,"NO2","GW"
"7194","cg20944701",-0.00037,6.7e-05,4.8e-08,NA,"NO2","GW"
"7195","cg01531915",-0.00025,4.6e-05,4.8e-08,NA,"NO2","GW"
"7196","cg05767015",-0.00024,4.5e-05,4.8e-08,NA,"NO2","GW"
"7197","cg08227353",-5e-04,9.2e-05,4.8e-08,NA,"NO2","GW"
"7198","cg00252733",-0.00038,6.9e-05,4.9e-08,NA,"NO2","GW"
"7199","cg00900242",-0.00039,7.2e-05,4.9e-08,NA,"NO2","GW"
"7200","cg02992617",-3e-04,5.5e-05,4.9e-08,NA,"NO2","GW"
"7201","cg01209987",-0.00039,7.1e-05,4.9e-08,NA,"NO2","GW"
"7202","cg08991210",-0.00048,8.7e-05,4.9e-08,NA,"NO2","GW"
"7203","cg10187703",-0.00022,4.1e-05,4.9e-08,NA,"NO2","GW"
"7204","cg23166970",-0.00013,2.4e-05,4.9e-08,NA,"NO2","GW"
"7205","cg14549849",-0.00018,3.3e-05,4.9e-08,NA,"NO2","GW"
"7206","cg23274689",-0.00029,5.3e-05,4.9e-08,NA,"NO2","GW"
"7207","cg03054541",-0.00023,4.3e-05,4.9e-08,NA,"NO2","GW"
"7208","cg07470341",-0.00031,5.7e-05,4.9e-08,NA,"NO2","GW"
"7209","cg10479063",-0.00023,4.3e-05,4.9e-08,NA,"NO2","GW"
"7210","cg11856932",-0.00027,4.9e-05,4.9e-08,NA,"NO2","GW"
"7211","cg01639256",-0.00022,4.1e-05,4.9e-08,NA,"NO2","GW"
"7212","cg27278470",-0.00037,6.8e-05,4.9e-08,NA,"NO2","GW"
"7213","cg08828723",-0.00052,9.5e-05,4.9e-08,NA,"NO2","GW"
"7214","cg15630743",-0.00032,5.9e-05,4.9e-08,NA,"NO2","GW"
"7215","cg24447890",-3e-04,5.6e-05,4.9e-08,NA,"NO2","GW"
"7216","cg26478079",-0.00033,6.1e-05,4.9e-08,NA,"NO2","GW"
"7217","cg05131034",-0.00036,6.5e-05,4.9e-08,NA,"NO2","GW"
"7218","cg01085328",-0.00036,6.7e-05,4.9e-08,NA,"NO2","GW"
"7219","cg03284640",-0.00025,4.6e-05,4.9e-08,NA,"NO2","GW"
"7220","cg11724750",-0.00012,2.3e-05,4.9e-08,NA,"NO2","GW"
"7221","cg18778347",-0.00026,4.7e-05,4.9e-08,NA,"NO2","GW"
"7222","cg26345218",-0.00024,4.4e-05,4.9e-08,NA,"NO2","GW"
"7223","cg27172557",-0.00023,4.3e-05,4.9e-08,NA,"NO2","GW"
"7224","cg03295107",-4e-04,7.3e-05,4.9e-08,NA,"NO2","GW"
"7225","cg03313659",-0.00025,4.5e-05,4.9e-08,NA,"NO2","GW"
"7226","cg19906973",-0.00014,2.6e-05,4.9e-08,NA,"NO2","GW"
"7227","cg07985164",-0.00026,4.7e-05,4.9e-08,NA,"NO2","GW"
"7228","cg08719081",-0.00019,3.5e-05,4.9e-08,NA,"NO2","GW"
"7229","cg09018558",-0.00029,5.3e-05,4.9e-08,NA,"NO2","GW"
"7230","cg09108073",-0.00034,6.2e-05,4.9e-08,NA,"NO2","GW"
"7231","cg15232654",-0.00026,4.8e-05,5e-08,NA,"NO2","GW"
"7232","cg00954391",-0.00034,6.2e-05,5e-08,NA,"NO2","GW"
"7233","cg03078141",-2e-04,3.7e-05,5e-08,NA,"NO2","GW"
"7234","cg06139166",-0.00014,2.6e-05,5e-08,NA,"NO2","GW"
"7235","cg14211837",-0.00029,5.3e-05,5e-08,NA,"NO2","GW"
"7236","cg07300559",-0.00035,6.4e-05,5e-08,NA,"NO2","GW"
"7237","cg01359015",-0.00027,5e-05,5e-08,NA,"NO2","GW"
"7238","cg10288525",-0.00031,5.8e-05,5e-08,NA,"NO2","GW"
"7239","cg18499001",-2e-04,3.7e-05,5e-08,NA,"NO2","GW"
"7240","cg00383020",-0.00027,5e-05,5e-08,NA,"NO2","GW"
"7241","cg19734830",-0.00029,5.3e-05,5e-08,NA,"NO2","GW"
"7242","cg20297979",-0.00013,2.3e-05,5e-08,NA,"NO2","GW"
"7243","cg05065078",-0.00025,4.6e-05,5e-08,NA,"NO2","GW"
"7244","cg05395852",-0.00035,6.4e-05,5e-08,NA,"NO2","GW"
"7245","cg09077319",-0.00064,0.00012,5e-08,NA,"NO2","GW"
"7246","cg13186599",-0.00028,5.1e-05,5e-08,NA,"NO2","GW"
"7247","cg19269520",-0.00026,4.8e-05,5e-08,NA,"NO2","GW"
"7248","cg01227558",-4e-04,7.3e-05,5e-08,NA,"NO2","GW"
"7249","cg09098720",-0.00053,9.6e-05,5e-08,NA,"NO2","GW"
"7250","cg19052164",-0.00041,7.5e-05,5e-08,NA,"NO2","GW"
"7251","cg10090386",-0.00028,5.2e-05,5e-08,NA,"NO2","GW"
"7252","cg20033619",-0.00028,5.2e-05,5e-08,NA,"NO2","GW"
"7253","cg21887373",-0.00045,8.3e-05,5e-08,NA,"NO2","GW"
"7254","cg01428928",-0.00028,5.1e-05,5e-08,NA,"NO2","GW"
"7255","cg22894276",-0.00035,6.4e-05,5e-08,NA,"NO2","GW"
"7256","cg22909759",-3e-04,5.5e-05,5e-08,NA,"NO2","GW"
"7257","cg03493668",-0.00033,6e-05,5.1e-08,NA,"NO2","GW"
"7258","cg23248729",-2e-04,3.6e-05,5.1e-08,NA,"NO2","GW"
"7259","cg23696712",-0.00043,7.9e-05,5.1e-08,NA,"NO2","GW"
"7260","cg23716692",-0.00018,3.3e-05,5.1e-08,NA,"NO2","GW"
"7261","cg25373430",-0.00026,4.8e-05,5.1e-08,NA,"NO2","GW"
"7262","cg05860566",-0.00037,6.9e-05,5.1e-08,NA,"NO2","GW"
"7263","cg07819010",-0.00051,9.4e-05,5.1e-08,NA,"NO2","GW"
"7264","cg16328896",-0.00022,4.1e-05,5.1e-08,NA,"NO2","GW"
"7265","cg18884942",-3e-04,5.5e-05,5.1e-08,NA,"NO2","GW"
"7266","cg21474257",-0.00043,7.8e-05,5.1e-08,NA,"NO2","GW"
"7267","cg01072609",-0.00028,5.2e-05,5.1e-08,NA,"NO2","GW"
"7268","cg05187797",-0.00023,4.3e-05,5.1e-08,NA,"NO2","GW"
"7269","cg08845329",-0.00011,1.9e-05,5.1e-08,NA,"NO2","GW"
"7270","cg21857200",-0.00021,3.8e-05,5.1e-08,NA,"NO2","GW"
"7271","cg24219128",-0.00026,4.7e-05,5.1e-08,NA,"NO2","GW"
"7272","cg13683667",-4e-04,7.3e-05,5.1e-08,NA,"NO2","GW"
