"","CpG","Beta","SE","P","FDR","Trait","threshold"
"19472","cg24041882",0.0041,0.0012,0.0011,0.0323,"smoking","F005"
"19473","cg14709253",0.0032,0.001,0.0011,0.0323,"smoking","F005"
"19474","cg00807892",-7e-04,2e-04,0.0011,0.0323,"smoking","F005"
"19475","cg05774166",0.0015,4e-04,0.0011,0.0323,"smoking","F005"
"19476","cg25626999",0.0036,0.0011,0.0011,0.0323,"smoking","F005"
"19477","cg24990212",0.0023,7e-04,0.0011,0.0323,"smoking","F005"
"19478","cg04848349",0.0056,0.0017,0.0011,0.0323,"smoking","F005"
"19479","cg03515897",0.0044,0.0014,0.0011,0.0324,"smoking","F005"
"19480","cg08653258",0.0036,0.0011,0.0011,0.0324,"smoking","F005"
"19481","cg21008399",-0.0032,0.001,0.0011,0.0324,"smoking","F005"
"19482","cg11273250",-0.0023,7e-04,0.0011,0.0324,"smoking","F005"
"19483","cg14720274",-0.0032,0.001,0.0011,0.0324,"smoking","F005"
"19484","cg24400921",0.0012,4e-04,0.0011,0.0324,"smoking","F005"
"19485","cg18214436",-0.002,6e-04,0.0011,0.0324,"smoking","F005"
"19486","cg02553516",0.001,3e-04,0.0011,0.0324,"smoking","F005"
"19487","cg15684772",-0.0024,7e-04,0.0011,0.0324,"smoking","F005"
"19488","cg12405265",0.0082,0.0025,0.0011,0.0324,"smoking","F005"
"19489","cg21940708",-0.0029,9e-04,0.0011,0.0324,"smoking","F005"
"19490","cg00368055",0.0013,4e-04,0.0011,0.0324,"smoking","F005"
"19491","cg03533519",0.0024,7e-04,0.0011,0.0324,"smoking","F005"
"19492","cg02964087",0.0014,4e-04,0.0011,0.0324,"smoking","F005"
"19493","cg07106737",0.0024,7e-04,0.0011,0.0325,"smoking","F005"
"19494","cg24588162",0.0026,8e-04,0.0011,0.0325,"smoking","F005"
"19495","cg07738439",0.0033,0.001,0.0011,0.0325,"smoking","F005"
"19496","cg07478501",-0.0022,7e-04,0.0011,0.0325,"smoking","F005"
"19497","cg26343883",-0.0068,0.0021,0.0011,0.0325,"smoking","F005"
"19498","cg14287022",0.0028,9e-04,0.0011,0.0325,"smoking","F005"
"19499","cg06250423",-0.0033,0.001,0.0011,0.0325,"smoking","F005"
"19500","cg21217270",0.0056,0.0017,0.0011,0.0325,"smoking","F005"
"19501","cg14372472",-0.0037,0.0011,0.0011,0.0325,"smoking","F005"
"19502","cg03196269",0.0017,5e-04,0.0011,0.0325,"smoking","F005"
"19503","cg12534328",0.0014,4e-04,0.0011,0.0325,"smoking","F005"
"19504","cg10277175",-0.0048,0.0015,0.0011,0.0325,"smoking","F005"
"19505","cg08178063",0.0021,6e-04,0.0011,0.0326,"smoking","F005"
"19506","cg11580525",-0.005,0.0015,0.0011,0.0326,"smoking","F005"
"19507","cg15918685",0.0025,8e-04,0.0011,0.0326,"smoking","F005"
"19508","cg23891996",0.0027,8e-04,0.0011,0.0326,"smoking","F005"
"19509","cg24020152",-0.0053,0.0016,0.0011,0.0326,"smoking","F005"
"19510","cg06688989",0.0019,6e-04,0.0011,0.0326,"smoking","F005"
"19511","cg18439080",-0.0078,0.0024,0.0011,0.0326,"smoking","F005"
"19512","cg23267759",0.0036,0.0011,0.0011,0.0326,"smoking","F005"
"19513","cg08201238",0.0025,8e-04,0.0011,0.0326,"smoking","F005"
"19514","cg23371436",0.0052,0.0016,0.0011,0.0326,"smoking","F005"
"19515","cg19327614",0.0022,7e-04,0.0011,0.0326,"smoking","F005"
"19516","cg22783327",0.0029,9e-04,0.0011,0.0326,"smoking","F005"
"19517","cg27557428",0.003,9e-04,0.0011,0.0326,"smoking","F005"
"19518","cg01080407",-0.0019,6e-04,0.0011,0.0326,"smoking","F005"
"19519","cg06753163",0.0037,0.0011,0.0011,0.0327,"smoking","F005"
"19520","cg16534867",0.0025,8e-04,0.0011,0.0327,"smoking","F005"
"19521","cg10108888",0.0036,0.0011,0.0011,0.0327,"smoking","F005"
"19522","cg05689413",-0.008,0.0024,0.0011,0.0327,"smoking","F005"
"19523","cg08835755",0.0054,0.0016,0.0011,0.0327,"smoking","F005"
"19524","cg02481789",0.0058,0.0018,0.0011,0.0327,"smoking","F005"
"19525","cg11255265",0.0018,5e-04,0.0011,0.0327,"smoking","F005"
"19526","cg24065770",-0.0011,4e-04,0.0011,0.0327,"smoking","F005"
"19527","cg18993334",-0.0031,9e-04,0.0011,0.0327,"smoking","F005"
"19528","cg12923994",0.0019,6e-04,0.0011,0.0327,"smoking","F005"
"19529","cg15839219",0.0023,7e-04,0.0011,0.0327,"smoking","F005"
"19530","cg10670310",-0.0016,5e-04,0.0011,0.0327,"smoking","F005"
"19531","cg07467062",-0.0028,9e-04,0.0011,0.0327,"smoking","F005"
"19532","cg13235761",0.0025,8e-04,0.0011,0.0327,"smoking","F005"
"19533","cg13063967",0.0027,8e-04,0.0011,0.0327,"smoking","F005"
"19534","cg17329202",-0.0056,0.0017,0.0011,0.0327,"smoking","F005"
"19535","cg19698789",-0.0027,8e-04,0.0011,0.0327,"smoking","F005"
"19536","cg09941876",-0.0056,0.0017,0.0011,0.0327,"smoking","F005"
"19537","cg25612391",-0.0084,0.0026,0.0011,0.0328,"smoking","F005"
"19538","cg05247640",0.0018,6e-04,0.0011,0.0328,"smoking","F005"
"19539","cg14467281",0.0041,0.0013,0.0011,0.0328,"smoking","F005"
"19540","cg05111603",-0.0047,0.0014,0.0011,0.0328,"smoking","F005"
"19541","cg07791160",-0.005,0.0015,0.0011,0.0328,"smoking","F005"
"19542","cg07167063",-0.0019,6e-04,0.0011,0.0328,"smoking","F005"
"19543","cg18328933",-0.0036,0.0011,0.0011,0.0328,"smoking","F005"
"19544","cg26690474",0.0019,6e-04,0.0011,0.0328,"smoking","F005"
"19545","cg05726118",0.0074,0.0023,0.0011,0.0328,"smoking","F005"
"19546","cg01152408",-0.0038,0.0011,0.0011,0.0328,"smoking","F005"
"19547","cg04120546",0.0033,0.001,0.0011,0.0329,"smoking","F005"
"19548","cg04671541",0.0036,0.0011,0.0011,0.0329,"smoking","F005"
"19549","cg10464773",-0.0095,0.0029,0.0011,0.0329,"smoking","F005"
"19550","cg07071449",-0.0074,0.0023,0.0011,0.0329,"smoking","F005"
"19551","cg27211576",-0.0065,0.002,0.0011,0.0329,"smoking","F005"
"19552","cg19769080",-0.0061,0.0019,0.0011,0.0329,"smoking","F005"
"19553","cg03273057",0.0038,0.0012,0.0011,0.0329,"smoking","F005"
"19554","cg14674720",0.0036,0.0011,0.0011,0.0329,"smoking","F005"
"19555","cg01432609",-0.0046,0.0014,0.0011,0.0329,"smoking","F005"
"19556","cg11970192",-0.0054,0.0017,0.0011,0.0329,"smoking","F005"
"19557","cg16062253",0.0036,0.0011,0.0011,0.0329,"smoking","F005"
"19558","cg00508526",0.0016,5e-04,0.0011,0.0329,"smoking","F005"
"19559","cg15454110",-0.0044,0.0013,0.0011,0.0329,"smoking","F005"
"19560","cg07016605",-0.0037,0.0011,0.0011,0.0329,"smoking","F005"
"19561","cg01658663",0.0019,6e-04,0.0011,0.0329,"smoking","F005"
"19562","cg11650479",0.0036,0.0011,0.0011,0.0329,"smoking","F005"
"19563","cg11520395",-0.0025,8e-04,0.0011,0.033,"smoking","F005"
"19564","cg14561834",0.0024,7e-04,0.0011,0.033,"smoking","F005"
"19565","cg16933388",0.0025,8e-04,0.0011,0.033,"smoking","F005"
"19566","cg14321245",-0.002,6e-04,0.0011,0.033,"smoking","F005"
"19567","cg00117335",0.0018,5e-04,0.0011,0.033,"smoking","F005"
"19568","cg22658846",-0.001,3e-04,0.0011,0.033,"smoking","F005"
"19569","cg03502982",0.003,9e-04,0.0011,0.033,"smoking","F005"
"19570","cg07893801",-0.0055,0.0017,0.0011,0.033,"smoking","F005"
"19571","cg16672223",0.005,0.0015,0.0011,0.0331,"smoking","F005"
"19572","cg08324906",0.0037,0.0011,0.0011,0.0331,"smoking","F005"
"19573","cg08249988",0.0025,8e-04,0.0011,0.0331,"smoking","F005"
"19574","cg03995300",0.0083,0.0025,0.0011,0.0331,"smoking","F005"
"19575","cg03796321",0.0012,4e-04,0.0011,0.0332,"smoking","F005"
"19576","cg27031506",0.0017,5e-04,0.0011,0.0332,"smoking","F005"
"19577","cg05034603",-0.0029,9e-04,0.0011,0.0332,"smoking","F005"
"19578","cg02305765",0.0043,0.0013,0.0011,0.0332,"smoking","F005"
"19579","cg04380340",0.0016,5e-04,0.0011,0.0332,"smoking","F005"
"19580","cg22659049",0.0062,0.0019,0.0011,0.0332,"smoking","F005"
"19581","cg03720745",-0.0061,0.0019,0.0011,0.0332,"smoking","F005"
"19582","cg14817906",0.0031,9e-04,0.0011,0.0332,"smoking","F005"
"19583","cg17298279",-0.0026,8e-04,0.0011,0.0332,"smoking","F005"
"19584","cg19442493",-0.0036,0.0011,0.0011,0.0332,"smoking","F005"
"19585","cg03965198",-5e-04,2e-04,0.0011,0.0332,"smoking","F005"
"19586","cg12972233",0.0036,0.0011,0.0011,0.0332,"smoking","F005"
"19587","cg12419932",0.0045,0.0014,0.0011,0.0332,"smoking","F005"
"19588","cg06845268",-0.0017,5e-04,0.0011,0.0332,"smoking","F005"
"19589","cg24340572",0.0026,8e-04,0.0011,0.0333,"smoking","F005"
"19590","cg17705615",0.003,9e-04,0.0011,0.0333,"smoking","F005"
"19591","cg21460606",-0.0016,5e-04,0.0011,0.0333,"smoking","F005"
"19592","cg10075378",0.0014,4e-04,0.0011,0.0333,"smoking","F005"
"19593","cg20117260",0.0029,9e-04,0.0011,0.0333,"smoking","F005"
"19594","cg20023231",0.0029,9e-04,0.0011,0.0333,"smoking","F005"
"19595","cg01200186",0.002,6e-04,0.0011,0.0333,"smoking","F005"
"19596","cg10073571",0.0023,7e-04,0.0011,0.0333,"smoking","F005"
"19597","cg01270709",-0.0044,0.0014,0.0011,0.0333,"smoking","F005"
"19598","cg10213762",0.01,0.0031,0.0011,0.0333,"smoking","F005"
"19599","cg03654623",-0.0037,0.0011,0.0011,0.0333,"smoking","F005"
"19600","cg11712735",-5e-04,2e-04,0.0011,0.0333,"smoking","F005"
"19601","cg00386101",0.0028,8e-04,0.0011,0.0334,"smoking","F005"
"19602","cg23824354",-0.0015,5e-04,0.0011,0.0334,"smoking","F005"
"19603","cg17485838",-0.0104,0.0032,0.0011,0.0334,"smoking","F005"
"19604","cg07372034",-0.0046,0.0014,0.0011,0.0334,"smoking","F005"
"19605","cg03427298",0.0064,0.002,0.0011,0.0334,"smoking","F005"
"19606","cg24876187",-0.0076,0.0023,0.0011,0.0334,"smoking","F005"
"19607","cg17421805",-0.0034,0.001,0.0011,0.0334,"smoking","F005"
"19608","cg26756506",0.001,3e-04,0.0011,0.0334,"smoking","F005"
"19609","cg11877254",-0.0109,0.0033,0.0011,0.0334,"smoking","F005"
"19610","cg05586607",0.0056,0.0017,0.0011,0.0335,"smoking","F005"
"19611","cg26878870",-0.0065,0.002,0.0011,0.0335,"smoking","F005"
"19612","cg22935192",0.0027,8e-04,0.0011,0.0335,"smoking","F005"
"19613","cg10372921",-0.0046,0.0014,0.0011,0.0335,"smoking","F005"
"19614","cg24851513",0.0045,0.0014,0.0011,0.0335,"smoking","F005"
"19615","cg08635255",0.0011,3e-04,0.0011,0.0335,"smoking","F005"
"19616","cg04907151",0.0057,0.0017,0.0011,0.0335,"smoking","F005"
"19617","cg04610235",-0.0028,9e-04,0.0011,0.0335,"smoking","F005"
"19618","cg12179661",-0.0046,0.0014,0.0011,0.0335,"smoking","F005"
"19619","cg17960934",-0.0032,0.001,0.0011,0.0335,"smoking","F005"
"19620","cg24265280",0.0015,5e-04,0.0011,0.0335,"smoking","F005"
"19621","cg18731680",0.0051,0.0016,0.0011,0.0335,"smoking","F005"
"19622","cg26945050",0.0013,4e-04,0.0011,0.0335,"smoking","F005"
"19623","cg11099722",0.003,9e-04,0.0011,0.0335,"smoking","F005"
"19624","cg24914185",0.0048,0.0015,0.0011,0.0335,"smoking","F005"
"19625","cg03233332",-0.0026,8e-04,0.0011,0.0335,"smoking","F005"
"19626","cg19442545",-0.005,0.0015,0.0011,0.0335,"smoking","F005"
"19627","cg10969051",0.001,3e-04,0.0011,0.0335,"smoking","F005"
"19628","cg09130288",0.001,3e-04,0.0011,0.0335,"smoking","F005"
"19629","cg17885791",0.0042,0.0013,0.0011,0.0335,"smoking","F005"
"19630","cg24262469",0.0061,0.0019,0.0011,0.0335,"smoking","F005"
"19631","cg00360414",0.0029,9e-04,0.0011,0.0336,"smoking","F005"
"19632","cg11270070",-0.002,6e-04,0.0011,0.0336,"smoking","F005"
"19633","cg20231084",-0.0034,0.0011,0.0011,0.0336,"smoking","F005"
"19634","cg01822759",0.0054,0.0016,0.0011,0.0336,"smoking","F005"
"19635","cg05845178",-0.0013,4e-04,0.0011,0.0336,"smoking","F005"
"19636","cg18826598",-0.0023,7e-04,0.0011,0.0336,"smoking","F005"
"19637","cg00064778",0.0047,0.0015,0.0011,0.0336,"smoking","F005"
"19638","cg22325580",0.0022,7e-04,0.0011,0.0336,"smoking","F005"
"19639","cg21374048",0.005,0.0015,0.0011,0.0336,"smoking","F005"
"19640","cg03433942",-0.004,0.0012,0.0011,0.0336,"smoking","F005"
"19641","cg00118978",-0.0054,0.0017,0.0011,0.0336,"smoking","F005"
"19642","cg06935608",0.0034,0.001,0.0011,0.0336,"smoking","F005"
"19643","cg13840968",-0.0042,0.0013,0.0011,0.0336,"smoking","F005"
"19644","cg22953267",-0.0035,0.0011,0.0011,0.0336,"smoking","F005"
"19645","cg05670885",-0.0017,5e-04,0.0011,0.0336,"smoking","F005"
"19646","cg26954156",-0.0045,0.0014,0.0011,0.0337,"smoking","F005"
"19647","cg15456476",-0.0027,8e-04,0.0011,0.0337,"smoking","F005"
"19648","cg02313495",-0.0134,0.0041,0.0011,0.0337,"smoking","F005"
"19649","cg04161859",-0.0024,7e-04,0.0011,0.0337,"smoking","F005"
"19650","cg20145009",-0.0046,0.0014,0.0011,0.0337,"smoking","F005"
"19651","cg12554573",-0.0048,0.0015,0.0011,0.0337,"smoking","F005"
"19652","cg02508830",0.0031,9e-04,0.0011,0.0337,"smoking","F005"
"19653","cg04314261",-0.0073,0.0022,0.0011,0.0337,"smoking","F005"
"19654","cg10364905",-0.0021,6e-04,0.0011,0.0337,"smoking","F005"
"19655","cg17593512",-0.0026,8e-04,0.0011,0.0337,"smoking","F005"
"19656","cg14075731",0.0041,0.0013,0.0011,0.0337,"smoking","F005"
"19657","cg11834658",-0.0021,7e-04,0.0011,0.0337,"smoking","F005"
"19658","cg02964724",0.0023,7e-04,0.0011,0.0337,"smoking","F005"
"19659","cg11657615",0.0024,7e-04,0.0011,0.0337,"smoking","F005"
"19660","cg10925915",-0.0024,7e-04,0.0011,0.0337,"smoking","F005"
"19661","cg05752819",0.0017,5e-04,0.0011,0.0337,"smoking","F005"
"19662","cg07164133",0.0021,6e-04,0.0011,0.0337,"smoking","F005"
"19663","cg13139848",0.0028,9e-04,0.0011,0.0338,"smoking","F005"
"19664","cg27626110",-0.0022,7e-04,0.0011,0.0338,"smoking","F005"
"19665","cg12840502",0.0022,7e-04,0.0011,0.0338,"smoking","F005"
"19666","cg19629631",-0.0114,0.0035,0.0011,0.0338,"smoking","F005"
"19667","cg14259466",0.0066,0.002,0.0011,0.0338,"smoking","F005"
"19668","cg07061368",-0.0031,9e-04,0.0011,0.0338,"smoking","F005"
"19669","cg12363375",0.0032,0.001,0.0011,0.0338,"smoking","F005"
"19670","cg14846965",0.0034,0.0011,0.0011,0.0338,"smoking","F005"
"19671","cg12303813",-0.0035,0.0011,0.0011,0.0338,"smoking","F005"
"19672","cg02776448",-0.0029,9e-04,0.0011,0.0338,"smoking","F005"
"19673","cg11786338",-0.0039,0.0012,0.0011,0.0338,"smoking","F005"
"19674","cg21787176",0.0041,0.0013,0.0011,0.0338,"smoking","F005"
"19675","cg12172441",-0.0047,0.0014,0.0011,0.0339,"smoking","F005"
"19676","cg21670987",-0.0078,0.0024,0.0011,0.0339,"smoking","F005"
"19677","cg04050898",0.0027,8e-04,0.0011,0.0339,"smoking","F005"
"19678","cg06820905",0.0016,5e-04,0.0011,0.0339,"smoking","F005"
"19679","cg24131595",0.0018,6e-04,0.0011,0.0339,"smoking","F005"
"19680","cg00826384",0.0019,6e-04,0.0011,0.0339,"smoking","F005"
"19681","cg27254468",-0.0014,4e-04,0.0011,0.0339,"smoking","F005"
"19682","cg22009923",-0.0047,0.0014,0.0011,0.0339,"smoking","F005"
"19683","cg27211408",-0.0076,0.0023,0.0011,0.0339,"smoking","F005"
"19684","cg14817241",-0.0025,8e-04,0.0011,0.0339,"smoking","F005"
"19685","cg13797673",-0.0078,0.0024,0.0011,0.0339,"smoking","F005"
"19686","cg03757552",0.0031,0.001,0.0011,0.034,"smoking","F005"
"19687","cg05262436",-0.0022,7e-04,0.0011,0.034,"smoking","F005"
"19688","cg12955084",0.0053,0.0016,0.0011,0.034,"smoking","F005"
"19689","cg10663078",0.0038,0.0012,0.0011,0.034,"smoking","F005"
"19690","cg07201017",-0.0039,0.0012,0.0011,0.034,"smoking","F005"
"19691","cg19782411",0.003,9e-04,0.0011,0.034,"smoking","F005"
"19692","cg08776014",0.0046,0.0014,0.0011,0.034,"smoking","F005"
"19693","cg26623455",0.0016,5e-04,0.0011,0.034,"smoking","F005"
"19694","cg21605283",0.0039,0.0012,0.0011,0.034,"smoking","F005"
"19695","cg13622355",0.004,0.0012,0.0011,0.034,"smoking","F005"
"19696","cg09829888",0.0025,8e-04,0.0011,0.034,"smoking","F005"
"19697","cg14825905",-0.0025,8e-04,0.0011,0.034,"smoking","F005"
"19698","cg02787917",0.002,6e-04,0.0011,0.034,"smoking","F005"
"19699","cg15614119",-0.0051,0.0016,0.0011,0.034,"smoking","F005"
"19700","cg23095517",-0.0022,7e-04,0.0011,0.034,"smoking","F005"
"19701","cg12417362",0.0037,0.0011,0.0011,0.034,"smoking","F005"
"19702","cg19695041",-0.0033,0.001,0.0011,0.034,"smoking","F005"
"19703","cg11850549",-0.0029,9e-04,0.0011,0.0341,"smoking","F005"
"19704","cg13849419",-0.0032,0.001,0.0011,0.0341,"smoking","F005"
"19705","cg09559021",0.0032,0.001,0.0011,0.0341,"smoking","F005"
"19706","cg19826848",-0.002,6e-04,0.0011,0.0341,"smoking","F005"
"19707","cg25298754",-0.0073,0.0022,0.0011,0.0341,"smoking","F005"
"19708","cg16848873",-0.0109,0.0034,0.0011,0.0341,"smoking","F005"
"19709","cg08363794",0.004,0.0012,0.0011,0.0341,"smoking","F005"
"19710","cg01253508",0.0025,8e-04,0.0011,0.0341,"smoking","F005"
"19711","cg08947790",0.004,0.0012,0.0011,0.0341,"smoking","F005"
"19712","cg08122652",-0.0069,0.0021,0.0011,0.0341,"smoking","F005"
"19713","cg17389427",-0.0019,6e-04,0.0011,0.0341,"smoking","F005"
"19714","cg20336571",-0.0062,0.0019,0.0011,0.0341,"smoking","F005"
"19715","cg22598563",0.0034,0.0011,0.0011,0.0341,"smoking","F005"
"19716","cg10538151",0.0019,6e-04,0.0011,0.0341,"smoking","F005"
"19717","cg00461022",0.0044,0.0014,0.0011,0.0341,"smoking","F005"
"19718","cg19145218",-0.0054,0.0017,0.0011,0.0341,"smoking","F005"
"19719","cg13894496",-0.003,9e-04,0.0011,0.0342,"smoking","F005"
"19720","cg04750536",0.0043,0.0013,0.0011,0.0342,"smoking","F005"
"19721","cg06760518",-0.0044,0.0014,0.0011,0.0342,"smoking","F005"
"19722","cg08306303",0.0039,0.0012,0.0011,0.0342,"smoking","F005"
"19723","cg21817179",0.0041,0.0013,0.0011,0.0342,"smoking","F005"
"19724","cg23418645",-0.0034,0.0011,0.0011,0.0342,"smoking","F005"
"19725","cg00700455",0.0021,7e-04,0.0011,0.0342,"smoking","F005"
"19726","cg05207227",0.0017,5e-04,0.0011,0.0342,"smoking","F005"
"19727","cg06194960",-0.0041,0.0013,0.0011,0.0342,"smoking","F005"
"19728","cg24446586",0.0035,0.0011,0.0011,0.0342,"smoking","F005"
"19729","cg04630292",0.0026,8e-04,0.0011,0.0342,"smoking","F005"
"19730","cg17974247",-0.0022,7e-04,0.0011,0.0342,"smoking","F005"
"19731","cg10313149",-0.0031,0.001,0.0011,0.0343,"smoking","F005"
"19732","cg15653855",-0.0058,0.0018,0.0011,0.0343,"smoking","F005"
"19733","cg11765205",0.0012,4e-04,0.0011,0.0343,"smoking","F005"
"19734","cg02845204",0.0044,0.0013,0.0011,0.0343,"smoking","F005"
"19735","cg17926016",-0.0023,7e-04,0.0012,0.0343,"smoking","F005"
"19736","cg00626312",-0.0023,7e-04,0.0012,0.0343,"smoking","F005"
"19737","cg26845138",0.0031,0.001,0.0012,0.0343,"smoking","F005"
"19738","cg09121339",0.005,0.0016,0.0012,0.0343,"smoking","F005"
"19739","cg25625146",0.0021,6e-04,0.0012,0.0343,"smoking","F005"
"19740","cg02397727",0.0026,8e-04,0.0012,0.0343,"smoking","F005"
"19741","cg07499643",-6e-04,2e-04,0.0012,0.0343,"smoking","F005"
"19742","cg07109801",-0.0047,0.0014,0.0012,0.0343,"smoking","F005"
"19743","cg17806401",0.003,9e-04,0.0012,0.0343,"smoking","F005"
"19744","cg00186954",-0.0039,0.0012,0.0012,0.0343,"smoking","F005"
"19745","cg01668281",-0.0052,0.0016,0.0012,0.0343,"smoking","F005"
"19746","cg19570545",0.0011,3e-04,0.0012,0.0343,"smoking","F005"
"19747","cg18032164",0.0038,0.0012,0.0012,0.0343,"smoking","F005"
"19748","cg13470504",0.0043,0.0013,0.0012,0.0343,"smoking","F005"
"19749","cg11020638",0.0033,0.001,0.0012,0.0343,"smoking","F005"
"19750","cg13781956",-0.0051,0.0016,0.0012,0.0344,"smoking","F005"
"19751","cg10523370",0.0037,0.0011,0.0012,0.0344,"smoking","F005"
"19752","cg08261871",0.0013,4e-04,0.0012,0.0344,"smoking","F005"
"19753","cg01943221",-0.0052,0.0016,0.0012,0.0344,"smoking","F005"
"19754","cg18437365",0.0034,0.001,0.0012,0.0344,"smoking","F005"
"19755","cg15962314",-0.0072,0.0022,0.0012,0.0344,"smoking","F005"
"19756","cg10566578",0.0034,0.0011,0.0012,0.0344,"smoking","F005"
"19757","cg02332525",0.0041,0.0013,0.0012,0.0344,"smoking","F005"
"19758","cg12599982",-0.006,0.0018,0.0012,0.0344,"smoking","F005"
"19759","cg05628163",9e-04,3e-04,0.0012,0.0344,"smoking","F005"
"19760","cg04003228",-0.0018,6e-04,0.0012,0.0344,"smoking","F005"
"19761","cg09253696",-0.0068,0.0021,0.0012,0.0344,"smoking","F005"
"19762","cg04326499",-0.0049,0.0015,0.0012,0.0344,"smoking","F005"
"19763","cg09906309",0.0022,7e-04,0.0012,0.0344,"smoking","F005"
"19764","cg17249452",0.0041,0.0013,0.0012,0.0344,"smoking","F005"
"19765","cg14392283",-0.0021,7e-04,0.0012,0.0344,"smoking","F005"
"19766","cg22230912",-0.0075,0.0023,0.0012,0.0344,"smoking","F005"
"19767","cg00237631",-0.0014,4e-04,0.0012,0.0344,"smoking","F005"
"19768","cg23288335",-0.0028,9e-04,0.0012,0.0344,"smoking","F005"
"19769","cg04999352",0.0043,0.0013,0.0012,0.0345,"smoking","F005"
"19770","cg16453665",-9e-04,3e-04,0.0012,0.0345,"smoking","F005"
"19771","cg11856822",0.003,9e-04,0.0012,0.0345,"smoking","F005"
"19772","cg20328456",-0.0068,0.0021,0.0012,0.0345,"smoking","F005"
"19773","cg03593189",0.0047,0.0014,0.0012,0.0345,"smoking","F005"
"19774","cg07805542",-0.0089,0.0027,0.0012,0.0345,"smoking","F005"
"19775","cg18114129",-0.003,9e-04,0.0012,0.0345,"smoking","F005"
"19776","cg25065535",0.0031,0.001,0.0012,0.0345,"smoking","F005"
"19777","cg20881910",0.0025,8e-04,0.0012,0.0345,"smoking","F005"
"19778","cg25825008",0.0016,5e-04,0.0012,0.0345,"smoking","F005"
"19779","cg00852783",-0.0028,9e-04,0.0012,0.0345,"smoking","F005"
"19780","cg07042144",0.0052,0.0016,0.0012,0.0345,"smoking","F005"
"19781","cg03207915",0.0021,6e-04,0.0012,0.0345,"smoking","F005"
"19782","cg05266781",0.003,9e-04,0.0012,0.0345,"smoking","F005"
"19783","cg00743269",0.0014,4e-04,0.0012,0.0345,"smoking","F005"
"19784","cg22230229",-0.0038,0.0012,0.0012,0.0345,"smoking","F005"
"19785","cg23300529",-0.0035,0.0011,0.0012,0.0345,"smoking","F005"
"19786","cg05257291",0.0016,5e-04,0.0012,0.0345,"smoking","F005"
"19787","cg10890925",0.0022,7e-04,0.0012,0.0346,"smoking","F005"
"19788","cg08734740",0.0039,0.0012,0.0012,0.0346,"smoking","F005"
"19789","cg20664636",-0.0045,0.0014,0.0012,0.0346,"smoking","F005"
"19790","cg14039237",-0.0041,0.0013,0.0012,0.0346,"smoking","F005"
"19791","cg10207609",-0.0044,0.0014,0.0012,0.0346,"smoking","F005"
"19792","cg15778054",-0.0067,0.0021,0.0012,0.0346,"smoking","F005"
"19793","cg01802117",-0.0016,5e-04,0.0012,0.0346,"smoking","F005"
"19794","cg11360522",0.006,0.0019,0.0012,0.0346,"smoking","F005"
"19795","cg06963233",-0.0038,0.0012,0.0012,0.0346,"smoking","F005"
"19796","cg05324393",0.0058,0.0018,0.0012,0.0346,"smoking","F005"
"19797","cg26430287",-0.0085,0.0026,0.0012,0.0346,"smoking","F005"
