"SC","variable","Pesticide"
"Iowa-Allamakee",1996,"PICLORAM"
"Iowa-Allamakee",1997,"PICLORAM"
"Iowa-Allamakee",1998,"PICLORAM"
"Iowa-Allamakee",1999,"PICLORAM"
"Iowa-Allamakee",2000,"PICLORAM"
"Iowa-Allamakee",2001,"PICLORAM"
"Iowa-Allamakee",2002,"PICLORAM"
"Iowa-Allamakee",2003,"PICLORAM"
"Iowa-Allamakee",2004,"PICLORAM"
"Iowa-Allamakee",2005,"PICLORAM"
"Iowa-Allamakee",2006,"PICLORAM"
"Iowa-Allamakee",2007,"PICLORAM"
"Iowa-Allamakee",2008,"PICLORAM"
"Iowa-Allamakee",2009,"PICLORAM"
"Iowa-Allamakee",2010,"PICLORAM"
"Iowa-Allamakee",2011,"PICLORAM"
"Iowa-Allamakee",2012,"PICLORAM"
"Iowa-Benton",1992,"PICLORAM"
"Iowa-Benton",1993,"PICLORAM"
"Iowa-Benton",1994,"PICLORAM"
"Iowa-Benton",1995,"PICLORAM"
"Iowa-Benton",1996,"PICLORAM"
"Iowa-Benton",1997,"PICLORAM"
"Iowa-Benton",1998,"PICLORAM"
"Iowa-Benton",1999,"PICLORAM"
"Iowa-Benton",2000,"PICLORAM"
"Iowa-Benton",2001,"PICLORAM"
"Iowa-Benton",2002,"PICLORAM"
"Iowa-Benton",2003,"PICLORAM"
"Iowa-Benton",2004,"PICLORAM"
"Iowa-Benton",2005,"PICLORAM"
"Iowa-Benton",2006,"PICLORAM"
"Iowa-Benton",2007,"PICLORAM"
"Iowa-Benton",2008,"PICLORAM"
"Iowa-Benton",2009,"PICLORAM"
"Iowa-Benton",2010,"PICLORAM"
"Iowa-Benton",2011,"PICLORAM"
"Iowa-Benton",2012,"PICLORAM"
"Iowa-Black Hawk",1992,"PICLORAM"
"Iowa-Black Hawk",1993,"PICLORAM"
"Iowa-Black Hawk",1994,"PICLORAM"
"Iowa-Black Hawk",1995,"PICLORAM"
"Iowa-Black Hawk",1996,"PICLORAM"
"Iowa-Black Hawk",1997,"PICLORAM"
"Iowa-Black Hawk",1998,"PICLORAM"
"Iowa-Black Hawk",1999,"PICLORAM"
"Iowa-Black Hawk",2000,"PICLORAM"
"Iowa-Black Hawk",2001,"PICLORAM"
"Iowa-Black Hawk",2002,"PICLORAM"
"Iowa-Black Hawk",2003,"PICLORAM"
"Iowa-Black Hawk",2004,"PICLORAM"
"Iowa-Black Hawk",2005,"PICLORAM"
"Iowa-Black Hawk",2006,"PICLORAM"
"Iowa-Black Hawk",2007,"PICLORAM"
"Iowa-Black Hawk",2008,"PICLORAM"
"Iowa-Black Hawk",2009,"PICLORAM"
"Iowa-Black Hawk",2010,"PICLORAM"
"Iowa-Black Hawk",2011,"PICLORAM"
"Iowa-Black Hawk",2012,"PICLORAM"
"Iowa-Boone",1992,"PICLORAM"
"Iowa-Boone",1993,"PICLORAM"
"Iowa-Boone",1994,"PICLORAM"
"Iowa-Boone",1995,"PICLORAM"
"Iowa-Boone",1996,"PICLORAM"
"Iowa-Boone",1997,"PICLORAM"
"Iowa-Boone",1998,"PICLORAM"
"Iowa-Boone",1999,"PICLORAM"
"Iowa-Boone",2000,"PICLORAM"
"Iowa-Boone",2001,"PICLORAM"
"Iowa-Boone",2002,"PICLORAM"
"Iowa-Boone",2003,"PICLORAM"
"Iowa-Boone",2004,"PICLORAM"
"Iowa-Boone",2005,"PICLORAM"
"Iowa-Boone",2006,"PICLORAM"
"Iowa-Boone",2007,"PICLORAM"
"Iowa-Boone",2008,"PICLORAM"
"Iowa-Boone",2009,"PICLORAM"
"Iowa-Boone",2010,"PICLORAM"
"Iowa-Boone",2011,"PICLORAM"
"Iowa-Boone",2012,"PICLORAM"
"Iowa-Bremer",1992,"PICLORAM"
"Iowa-Bremer",1993,"PICLORAM"
"Iowa-Bremer",1994,"PICLORAM"
"Iowa-Bremer",1995,"PICLORAM"
"Iowa-Bremer",1996,"PICLORAM"
"Iowa-Bremer",1997,"PICLORAM"
"Iowa-Bremer",1998,"PICLORAM"
"Iowa-Bremer",1999,"PICLORAM"
"Iowa-Bremer",2000,"PICLORAM"
"Iowa-Bremer",2001,"PICLORAM"
"Iowa-Bremer",2002,"PICLORAM"
"Iowa-Bremer",2003,"PICLORAM"
"Iowa-Bremer",2004,"PICLORAM"
"Iowa-Bremer",2005,"PICLORAM"
"Iowa-Bremer",2006,"PICLORAM"
"Iowa-Bremer",2007,"PICLORAM"
"Iowa-Bremer",2008,"PICLORAM"
"Iowa-Bremer",2009,"PICLORAM"
"Iowa-Bremer",2010,"PICLORAM"
"Iowa-Bremer",2011,"PICLORAM"
"Iowa-Bremer",2012,"PICLORAM"
"Iowa-Buchanan",1992,"PICLORAM"
"Iowa-Buchanan",1993,"PICLORAM"
"Iowa-Buchanan",1994,"PICLORAM"
"Iowa-Buchanan",1995,"PICLORAM"
"Iowa-Buchanan",1996,"PICLORAM"
"Iowa-Buchanan",1997,"PICLORAM"
"Iowa-Buchanan",1998,"PICLORAM"
"Iowa-Buchanan",1999,"PICLORAM"
"Iowa-Buchanan",2000,"PICLORAM"
"Iowa-Buchanan",2001,"PICLORAM"
"Iowa-Buchanan",2002,"PICLORAM"
"Iowa-Buchanan",2003,"PICLORAM"
"Iowa-Buchanan",2004,"PICLORAM"
"Iowa-Buchanan",2005,"PICLORAM"
"Iowa-Buchanan",2006,"PICLORAM"
"Iowa-Buchanan",2007,"PICLORAM"
"Iowa-Buchanan",2008,"PICLORAM"
"Iowa-Buchanan",2009,"PICLORAM"
"Iowa-Buchanan",2010,"PICLORAM"
"Iowa-Buchanan",2011,"PICLORAM"
"Iowa-Buchanan",2012,"PICLORAM"
"Iowa-Carroll",1992,"PICLORAM"
"Iowa-Carroll",1993,"PICLORAM"
"Iowa-Carroll",1994,"PICLORAM"
"Iowa-Carroll",1995,"PICLORAM"
"Iowa-Carroll",1996,"PICLORAM"
"Iowa-Carroll",1997,"PICLORAM"
"Iowa-Carroll",1998,"PICLORAM"
"Iowa-Carroll",1999,"PICLORAM"
"Iowa-Carroll",2000,"PICLORAM"
"Iowa-Carroll",2001,"PICLORAM"
"Iowa-Carroll",2002,"PICLORAM"
"Iowa-Carroll",2003,"PICLORAM"
"Iowa-Carroll",2004,"PICLORAM"
"Iowa-Carroll",2005,"PICLORAM"
"Iowa-Carroll",2006,"PICLORAM"
"Iowa-Carroll",2007,"PICLORAM"
"Iowa-Carroll",2008,"PICLORAM"
"Iowa-Carroll",2009,"PICLORAM"
"Iowa-Carroll",2010,"PICLORAM"
"Iowa-Carroll",2011,"PICLORAM"
"Iowa-Carroll",2012,"PICLORAM"
"Iowa-Cedar",1992,"PICLORAM"
"Iowa-Cedar",1993,"PICLORAM"
"Iowa-Cedar",1994,"PICLORAM"
"Iowa-Cedar",1995,"PICLORAM"
"Iowa-Cedar",1996,"PICLORAM"
"Iowa-Cedar",1997,"PICLORAM"
"Iowa-Cedar",1998,"PICLORAM"
"Iowa-Cedar",1999,"PICLORAM"
"Iowa-Cedar",2000,"PICLORAM"
"Iowa-Cedar",2001,"PICLORAM"
"Iowa-Cedar",2002,"PICLORAM"
"Iowa-Cedar",2003,"PICLORAM"
"Iowa-Cedar",2004,"PICLORAM"
"Iowa-Cedar",2005,"PICLORAM"
"Iowa-Cedar",2006,"PICLORAM"
"Iowa-Cedar",2007,"PICLORAM"
"Iowa-Cedar",2008,"PICLORAM"
"Iowa-Cedar",2009,"PICLORAM"
"Iowa-Cedar",2010,"PICLORAM"
"Iowa-Cedar",2011,"PICLORAM"
"Iowa-Cedar",2012,"PICLORAM"
"Iowa-Cerro Gordo",1992,"PICLORAM"
"Iowa-Cerro Gordo",1993,"PICLORAM"
"Iowa-Cerro Gordo",1994,"PICLORAM"
"Iowa-Cerro Gordo",1995,"PICLORAM"
"Iowa-Cerro Gordo",1996,"PICLORAM"
"Iowa-Cerro Gordo",1997,"PICLORAM"
"Iowa-Cerro Gordo",1998,"PICLORAM"
"Iowa-Cerro Gordo",1999,"PICLORAM"
"Iowa-Cerro Gordo",2000,"PICLORAM"
"Iowa-Cerro Gordo",2001,"PICLORAM"
"Iowa-Cerro Gordo",2002,"PICLORAM"
"Iowa-Cerro Gordo",2003,"PICLORAM"
"Iowa-Cerro Gordo",2004,"PICLORAM"
"Iowa-Cerro Gordo",2005,"PICLORAM"
"Iowa-Cerro Gordo",2006,"PICLORAM"
"Iowa-Cerro Gordo",2007,"PICLORAM"
"Iowa-Cerro Gordo",2008,"PICLORAM"
"Iowa-Cerro Gordo",2009,"PICLORAM"
"Iowa-Cerro Gordo",2010,"PICLORAM"
"Iowa-Cerro Gordo",2011,"PICLORAM"
"Iowa-Cerro Gordo",2012,"PICLORAM"
"Iowa-Clayton",1992,"PICLORAM"
"Iowa-Clayton",1993,"PICLORAM"
"Iowa-Clayton",1994,"PICLORAM"
"Iowa-Clayton",1995,"PICLORAM"
"Iowa-Clayton",1996,"PICLORAM"
"Iowa-Clayton",1997,"PICLORAM"
"Iowa-Clayton",1998,"PICLORAM"
"Iowa-Clayton",1999,"PICLORAM"
"Iowa-Clayton",2000,"PICLORAM"
"Iowa-Clayton",2001,"PICLORAM"
"Iowa-Clayton",2002,"PICLORAM"
"Iowa-Clayton",2003,"PICLORAM"
"Iowa-Clayton",2004,"PICLORAM"
"Iowa-Clayton",2005,"PICLORAM"
"Iowa-Clayton",2006,"PICLORAM"
"Iowa-Clayton",2007,"PICLORAM"
"Iowa-Clayton",2008,"PICLORAM"
"Iowa-Clayton",2009,"PICLORAM"
"Iowa-Clayton",2010,"PICLORAM"
"Iowa-Clayton",2011,"PICLORAM"
"Iowa-Clayton",2012,"PICLORAM"
"Iowa-Clinton",1992,"PICLORAM"
"Iowa-Clinton",1993,"PICLORAM"
"Iowa-Clinton",1994,"PICLORAM"
"Iowa-Clinton",1995,"PICLORAM"
"Iowa-Clinton",1996,"PICLORAM"
"Iowa-Clinton",1997,"PICLORAM"
"Iowa-Clinton",1998,"PICLORAM"
"Iowa-Clinton",1999,"PICLORAM"
"Iowa-Clinton",2000,"PICLORAM"
"Iowa-Clinton",2001,"PICLORAM"
"Iowa-Clinton",2002,"PICLORAM"
"Iowa-Clinton",2003,"PICLORAM"
"Iowa-Clinton",2004,"PICLORAM"
"Iowa-Clinton",2005,"PICLORAM"
"Iowa-Clinton",2006,"PICLORAM"
"Iowa-Clinton",2007,"PICLORAM"
"Iowa-Clinton",2008,"PICLORAM"
"Iowa-Clinton",2009,"PICLORAM"
"Iowa-Clinton",2010,"PICLORAM"
"Iowa-Clinton",2011,"PICLORAM"
"Iowa-Clinton",2012,"PICLORAM"
"Iowa-Crawford",1992,"PICLORAM"
"Iowa-Crawford",1993,"PICLORAM"
"Iowa-Crawford",1994,"PICLORAM"
"Iowa-Crawford",1995,"PICLORAM"
"Iowa-Crawford",1996,"PICLORAM"
"Iowa-Crawford",1997,"PICLORAM"
"Iowa-Crawford",1998,"PICLORAM"
"Iowa-Crawford",1999,"PICLORAM"
"Iowa-Crawford",2000,"PICLORAM"
"Iowa-Crawford",2001,"PICLORAM"
"Iowa-Crawford",2002,"PICLORAM"
"Iowa-Crawford",2003,"PICLORAM"
"Iowa-Crawford",2004,"PICLORAM"
"Iowa-Crawford",2005,"PICLORAM"
"Iowa-Crawford",2006,"PICLORAM"
"Iowa-Crawford",2007,"PICLORAM"
"Iowa-Crawford",2008,"PICLORAM"
"Iowa-Crawford",2009,"PICLORAM"
"Iowa-Crawford",2010,"PICLORAM"
"Iowa-Crawford",2011,"PICLORAM"
"Iowa-Crawford",2012,"PICLORAM"
"Iowa-Dallas",1992,"PICLORAM"
"Iowa-Dallas",1993,"PICLORAM"
"Iowa-Dallas",1994,"PICLORAM"
"Iowa-Dallas",1995,"PICLORAM"
"Iowa-Dallas",1996,"PICLORAM"
"Iowa-Dallas",1997,"PICLORAM"
"Iowa-Dallas",1998,"PICLORAM"
"Iowa-Dallas",1999,"PICLORAM"
"Iowa-Dallas",2000,"PICLORAM"
"Iowa-Dallas",2001,"PICLORAM"
"Iowa-Dallas",2002,"PICLORAM"
"Iowa-Dallas",2003,"PICLORAM"
"Iowa-Dallas",2004,"PICLORAM"
"Iowa-Dallas",2005,"PICLORAM"
"Iowa-Dallas",2006,"PICLORAM"
"Iowa-Dallas",2007,"PICLORAM"
"Iowa-Dallas",2008,"PICLORAM"
"Iowa-Dallas",2009,"PICLORAM"
"Iowa-Dallas",2010,"PICLORAM"
"Iowa-Dallas",2011,"PICLORAM"
"Iowa-Dallas",2012,"PICLORAM"
"Iowa-Delaware",1992,"PICLORAM"
"Iowa-Delaware",1993,"PICLORAM"
"Iowa-Delaware",1994,"PICLORAM"
"Iowa-Delaware",1995,"PICLORAM"
"Iowa-Delaware",1996,"PICLORAM"
"Iowa-Delaware",1997,"PICLORAM"
"Iowa-Delaware",1998,"PICLORAM"
"Iowa-Delaware",1999,"PICLORAM"
"Iowa-Delaware",2000,"PICLORAM"
"Iowa-Delaware",2001,"PICLORAM"
"Iowa-Delaware",2002,"PICLORAM"
"Iowa-Delaware",2003,"PICLORAM"
"Iowa-Delaware",2004,"PICLORAM"
"Iowa-Delaware",2005,"PICLORAM"
"Iowa-Delaware",2006,"PICLORAM"
"Iowa-Delaware",2007,"PICLORAM"
"Iowa-Delaware",2008,"PICLORAM"
"Iowa-Delaware",2009,"PICLORAM"
"Iowa-Delaware",2010,"PICLORAM"
"Iowa-Delaware",2011,"PICLORAM"
"Iowa-Delaware",2012,"PICLORAM"
"Iowa-Des Moines",1992,"PICLORAM"
"Iowa-Des Moines",1993,"PICLORAM"
"Iowa-Des Moines",1994,"PICLORAM"
"Iowa-Des Moines",1995,"PICLORAM"
"Iowa-Des Moines",1996,"PICLORAM"
"Iowa-Des Moines",1997,"PICLORAM"
"Iowa-Des Moines",1998,"PICLORAM"
"Iowa-Des Moines",1999,"PICLORAM"
"Iowa-Des Moines",2000,"PICLORAM"
"Iowa-Des Moines",2001,"PICLORAM"
"Iowa-Des Moines",2002,"PICLORAM"
"Iowa-Des Moines",2003,"PICLORAM"
"Iowa-Des Moines",2004,"PICLORAM"
"Iowa-Des Moines",2005,"PICLORAM"
"Iowa-Des Moines",2006,"PICLORAM"
"Iowa-Des Moines",2007,"PICLORAM"
"Iowa-Des Moines",2008,"PICLORAM"
"Iowa-Des Moines",2009,"PICLORAM"
"Iowa-Des Moines",2010,"PICLORAM"
"Iowa-Des Moines",2011,"PICLORAM"
"Iowa-Des Moines",2012,"PICLORAM"
"Iowa-Dubuque",1992,"PICLORAM"
"Iowa-Dubuque",1993,"PICLORAM"
"Iowa-Dubuque",1994,"PICLORAM"
"Iowa-Dubuque",1995,"PICLORAM"
"Iowa-Dubuque",1996,"PICLORAM"
"Iowa-Dubuque",1997,"PICLORAM"
"Iowa-Dubuque",1998,"PICLORAM"
"Iowa-Dubuque",1999,"PICLORAM"
"Iowa-Dubuque",2000,"PICLORAM"
"Iowa-Dubuque",2001,"PICLORAM"
"Iowa-Dubuque",2002,"PICLORAM"
"Iowa-Dubuque",2003,"PICLORAM"
"Iowa-Dubuque",2004,"PICLORAM"
"Iowa-Dubuque",2005,"PICLORAM"
"Iowa-Dubuque",2006,"PICLORAM"
"Iowa-Dubuque",2007,"PICLORAM"
"Iowa-Dubuque",2008,"PICLORAM"
"Iowa-Dubuque",2009,"PICLORAM"
"Iowa-Dubuque",2010,"PICLORAM"
"Iowa-Dubuque",2011,"PICLORAM"
"Iowa-Dubuque",2012,"PICLORAM"
"Iowa-Fayette",1992,"PICLORAM"
"Iowa-Fayette",1993,"PICLORAM"
"Iowa-Fayette",1994,"PICLORAM"
"Iowa-Fayette",1995,"PICLORAM"
"Iowa-Fayette",1996,"PICLORAM"
"Iowa-Fayette",1997,"PICLORAM"
"Iowa-Fayette",1998,"PICLORAM"
"Iowa-Fayette",1999,"PICLORAM"
"Iowa-Fayette",2000,"PICLORAM"
"Iowa-Fayette",2001,"PICLORAM"
"Iowa-Fayette",2002,"PICLORAM"
"Iowa-Fayette",2003,"PICLORAM"
"Iowa-Fayette",2004,"PICLORAM"
"Iowa-Fayette",2005,"PICLORAM"
"Iowa-Fayette",2006,"PICLORAM"
"Iowa-Fayette",2007,"PICLORAM"
"Iowa-Fayette",2008,"PICLORAM"
"Iowa-Fayette",2009,"PICLORAM"
"Iowa-Fayette",2010,"PICLORAM"
"Iowa-Fayette",2011,"PICLORAM"
"Iowa-Fayette",2012,"PICLORAM"
"Iowa-Floyd",1992,"PICLORAM"
"Iowa-Floyd",1993,"PICLORAM"
"Iowa-Floyd",1994,"PICLORAM"
"Iowa-Floyd",1995,"PICLORAM"
"Iowa-Floyd",1996,"PICLORAM"
"Iowa-Floyd",1997,"PICLORAM"
"Iowa-Floyd",1998,"PICLORAM"
"Iowa-Floyd",1999,"PICLORAM"
"Iowa-Floyd",2000,"PICLORAM"
"Iowa-Floyd",2001,"PICLORAM"
"Iowa-Floyd",2002,"PICLORAM"
"Iowa-Floyd",2003,"PICLORAM"
"Iowa-Floyd",2004,"PICLORAM"
"Iowa-Floyd",2005,"PICLORAM"
"Iowa-Floyd",2006,"PICLORAM"
"Iowa-Floyd",2007,"PICLORAM"
"Iowa-Floyd",2008,"PICLORAM"
"Iowa-Floyd",2009,"PICLORAM"
"Iowa-Floyd",2010,"PICLORAM"
"Iowa-Floyd",2011,"PICLORAM"
"Iowa-Floyd",2012,"PICLORAM"
"Iowa-Hardin",1992,"PICLORAM"
"Iowa-Hardin",1993,"PICLORAM"
"Iowa-Hardin",1994,"PICLORAM"
"Iowa-Hardin",1995,"PICLORAM"
"Iowa-Hardin",1996,"PICLORAM"
"Iowa-Hardin",1997,"PICLORAM"
"Iowa-Hardin",1998,"PICLORAM"
"Iowa-Hardin",1999,"PICLORAM"
"Iowa-Hardin",2000,"PICLORAM"
"Iowa-Hardin",2001,"PICLORAM"
"Iowa-Hardin",2002,"PICLORAM"
"Iowa-Hardin",2003,"PICLORAM"
"Iowa-Hardin",2004,"PICLORAM"
"Iowa-Hardin",2005,"PICLORAM"
"Iowa-Hardin",2006,"PICLORAM"
"Iowa-Hardin",2007,"PICLORAM"
"Iowa-Hardin",2008,"PICLORAM"
"Iowa-Hardin",2009,"PICLORAM"
"Iowa-Hardin",2010,"PICLORAM"
"Iowa-Hardin",2011,"PICLORAM"
"Iowa-Hardin",2012,"PICLORAM"
"Iowa-Harrison",1992,"PICLORAM"
"Iowa-Harrison",1993,"PICLORAM"
"Iowa-Harrison",1994,"PICLORAM"
"Iowa-Harrison",1995,"PICLORAM"
"Iowa-Harrison",1996,"PICLORAM"
"Iowa-Harrison",1997,"PICLORAM"
"Iowa-Harrison",1998,"PICLORAM"
"Iowa-Harrison",1999,"PICLORAM"
"Iowa-Harrison",2000,"PICLORAM"
"Iowa-Harrison",2001,"PICLORAM"
"Iowa-Harrison",2002,"PICLORAM"
"Iowa-Harrison",2003,"PICLORAM"
"Iowa-Harrison",2004,"PICLORAM"
"Iowa-Harrison",2005,"PICLORAM"
"Iowa-Harrison",2006,"PICLORAM"
"Iowa-Harrison",2007,"PICLORAM"
"Iowa-Harrison",2008,"PICLORAM"
"Iowa-Harrison",2009,"PICLORAM"
"Iowa-Harrison",2010,"PICLORAM"
"Iowa-Harrison",2011,"PICLORAM"
"Iowa-Harrison",2012,"PICLORAM"
"Iowa-Jackson",1992,"PICLORAM"
"Iowa-Jackson",1993,"PICLORAM"
"Iowa-Jackson",1994,"PICLORAM"
"Iowa-Jackson",1995,"PICLORAM"
"Iowa-Jackson",1996,"PICLORAM"
"Iowa-Jackson",1997,"PICLORAM"
"Iowa-Jackson",1998,"PICLORAM"
"Iowa-Jackson",1999,"PICLORAM"
"Iowa-Jackson",2000,"PICLORAM"
"Iowa-Jackson",2001,"PICLORAM"
"Iowa-Jackson",2002,"PICLORAM"
"Iowa-Jackson",2003,"PICLORAM"
"Iowa-Jackson",2004,"PICLORAM"
"Iowa-Jackson",2005,"PICLORAM"
"Iowa-Jackson",2006,"PICLORAM"
"Iowa-Jackson",2007,"PICLORAM"
"Iowa-Jackson",2008,"PICLORAM"
"Iowa-Jackson",2009,"PICLORAM"
"Iowa-Jackson",2010,"PICLORAM"
"Iowa-Jackson",2011,"PICLORAM"
"Iowa-Jackson",2012,"PICLORAM"
"Iowa-Jasper",1992,"PICLORAM"
"Iowa-Jasper",1993,"PICLORAM"
"Iowa-Jasper",1994,"PICLORAM"
"Iowa-Jasper",1995,"PICLORAM"
"Iowa-Jasper",1996,"PICLORAM"
"Iowa-Jasper",1997,"PICLORAM"
"Iowa-Jasper",1998,"PICLORAM"
"Iowa-Jasper",1999,"PICLORAM"
"Iowa-Jasper",2000,"PICLORAM"
"Iowa-Jasper",2001,"PICLORAM"
"Iowa-Jasper",2002,"PICLORAM"
"Iowa-Jasper",2003,"PICLORAM"
"Iowa-Jasper",2004,"PICLORAM"
"Iowa-Jasper",2005,"PICLORAM"
"Iowa-Jasper",2006,"PICLORAM"
"Iowa-Jasper",2007,"PICLORAM"
"Iowa-Jasper",2008,"PICLORAM"
"Iowa-Jasper",2009,"PICLORAM"
"Iowa-Jasper",2010,"PICLORAM"
"Iowa-Jasper",2011,"PICLORAM"
"Iowa-Jasper",2012,"PICLORAM"
"Iowa-Jefferson",1992,"PICLORAM"
"Iowa-Jefferson",1993,"PICLORAM"
"Iowa-Jefferson",1994,"PICLORAM"
"Iowa-Jefferson",1995,"PICLORAM"
"Iowa-Jefferson",1996,"PICLORAM"
"Iowa-Jefferson",1997,"PICLORAM"
"Iowa-Jefferson",1998,"PICLORAM"
"Iowa-Jefferson",1999,"PICLORAM"
"Iowa-Jefferson",2000,"PICLORAM"
"Iowa-Jefferson",2001,"PICLORAM"
"Iowa-Jefferson",2002,"PICLORAM"
"Iowa-Jefferson",2003,"PICLORAM"
"Iowa-Jefferson",2004,"PICLORAM"
"Iowa-Jefferson",2005,"PICLORAM"
"Iowa-Jefferson",2006,"PICLORAM"
"Iowa-Jefferson",2007,"PICLORAM"
"Iowa-Jefferson",2008,"PICLORAM"
"Iowa-Jefferson",2009,"PICLORAM"
"Iowa-Jefferson",2010,"PICLORAM"
"Iowa-Jefferson",2011,"PICLORAM"
"Iowa-Jefferson",2012,"PICLORAM"
"Iowa-Johnson",1992,"PICLORAM"
"Iowa-Johnson",1993,"PICLORAM"
"Iowa-Johnson",1994,"PICLORAM"
"Iowa-Johnson",1995,"PICLORAM"
"Iowa-Johnson",1996,"PICLORAM"
"Iowa-Johnson",1997,"PICLORAM"
"Iowa-Johnson",1998,"PICLORAM"
"Iowa-Johnson",1999,"PICLORAM"
"Iowa-Johnson",2000,"PICLORAM"
"Iowa-Johnson",2001,"PICLORAM"
"Iowa-Johnson",2002,"PICLORAM"
"Iowa-Johnson",2003,"PICLORAM"
"Iowa-Johnson",2004,"PICLORAM"
"Iowa-Johnson",2005,"PICLORAM"
"Iowa-Johnson",2006,"PICLORAM"
"Iowa-Johnson",2007,"PICLORAM"
"Iowa-Johnson",2008,"PICLORAM"
"Iowa-Johnson",2009,"PICLORAM"
"Iowa-Johnson",2010,"PICLORAM"
"Iowa-Johnson",2011,"PICLORAM"
"Iowa-Johnson",2012,"PICLORAM"
"Iowa-Jones",1992,"PICLORAM"
"Iowa-Jones",1993,"PICLORAM"
"Iowa-Jones",1994,"PICLORAM"
"Iowa-Jones",1995,"PICLORAM"
"Iowa-Jones",1996,"PICLORAM"
"Iowa-Jones",1997,"PICLORAM"
"Iowa-Jones",1998,"PICLORAM"
"Iowa-Jones",1999,"PICLORAM"
"Iowa-Jones",2000,"PICLORAM"
"Iowa-Jones",2001,"PICLORAM"
"Iowa-Jones",2002,"PICLORAM"
"Iowa-Jones",2003,"PICLORAM"
"Iowa-Jones",2004,"PICLORAM"
"Iowa-Jones",2005,"PICLORAM"
"Iowa-Jones",2006,"PICLORAM"
"Iowa-Jones",2007,"PICLORAM"
"Iowa-Jones",2008,"PICLORAM"
"Iowa-Jones",2009,"PICLORAM"
"Iowa-Jones",2010,"PICLORAM"
"Iowa-Jones",2011,"PICLORAM"
"Iowa-Jones",2012,"PICLORAM"
"Iowa-Kossuth",1992,"PICLORAM"
"Iowa-Kossuth",1993,"PICLORAM"
"Iowa-Kossuth",1994,"PICLORAM"
"Iowa-Kossuth",1995,"PICLORAM"
"Iowa-Kossuth",1996,"PICLORAM"
"Iowa-Kossuth",1997,"PICLORAM"
"Iowa-Kossuth",1998,"PICLORAM"
"Iowa-Kossuth",1999,"PICLORAM"
"Iowa-Kossuth",2000,"PICLORAM"
"Iowa-Kossuth",2001,"PICLORAM"
"Iowa-Kossuth",2002,"PICLORAM"
"Iowa-Kossuth",2003,"PICLORAM"
"Iowa-Kossuth",2004,"PICLORAM"
"Iowa-Kossuth",2005,"PICLORAM"
"Iowa-Kossuth",2006,"PICLORAM"
"Iowa-Kossuth",2007,"PICLORAM"
"Iowa-Kossuth",2008,"PICLORAM"
"Iowa-Kossuth",2009,"PICLORAM"
"Iowa-Kossuth",2010,"PICLORAM"
"Iowa-Kossuth",2011,"PICLORAM"
"Iowa-Kossuth",2012,"PICLORAM"
"Iowa-Lee",1992,"PICLORAM"
"Iowa-Lee",1993,"PICLORAM"
"Iowa-Lee",1994,"PICLORAM"
"Iowa-Lee",1995,"PICLORAM"
"Iowa-Lee",1996,"PICLORAM"
"Iowa-Lee",1997,"PICLORAM"
"Iowa-Lee",1998,"PICLORAM"
"Iowa-Lee",1999,"PICLORAM"
"Iowa-Lee",2000,"PICLORAM"
"Iowa-Lee",2001,"PICLORAM"
"Iowa-Lee",2002,"PICLORAM"
"Iowa-Lee",2003,"PICLORAM"
"Iowa-Lee",2004,"PICLORAM"
"Iowa-Lee",2005,"PICLORAM"
"Iowa-Lee",2006,"PICLORAM"
"Iowa-Lee",2007,"PICLORAM"
"Iowa-Lee",2008,"PICLORAM"
"Iowa-Lee",2009,"PICLORAM"
"Iowa-Lee",2010,"PICLORAM"
"Iowa-Lee",2011,"PICLORAM"
"Iowa-Lee",2012,"PICLORAM"
"Iowa-Linn",1992,"PICLORAM"
"Iowa-Linn",1993,"PICLORAM"
"Iowa-Linn",1994,"PICLORAM"
"Iowa-Linn",1995,"PICLORAM"
"Iowa-Linn",1996,"PICLORAM"
"Iowa-Linn",1997,"PICLORAM"
"Iowa-Linn",1998,"PICLORAM"
"Iowa-Linn",1999,"PICLORAM"
"Iowa-Linn",2000,"PICLORAM"
"Iowa-Linn",2001,"PICLORAM"
"Iowa-Linn",2002,"PICLORAM"
"Iowa-Linn",2003,"PICLORAM"
"Iowa-Linn",2004,"PICLORAM"
"Iowa-Linn",2005,"PICLORAM"
"Iowa-Linn",2006,"PICLORAM"
"Iowa-Linn",2007,"PICLORAM"
"Iowa-Linn",2008,"PICLORAM"
"Iowa-Linn",2009,"PICLORAM"
"Iowa-Linn",2010,"PICLORAM"
"Iowa-Linn",2011,"PICLORAM"
"Iowa-Linn",2012,"PICLORAM"
"Iowa-Madison",1992,"PICLORAM"
"Iowa-Madison",1993,"PICLORAM"
"Iowa-Madison",1994,"PICLORAM"
"Iowa-Madison",1995,"PICLORAM"
"Iowa-Madison",1996,"PICLORAM"
"Iowa-Madison",1997,"PICLORAM"
"Iowa-Madison",1998,"PICLORAM"
"Iowa-Madison",1999,"PICLORAM"
"Iowa-Madison",2000,"PICLORAM"
"Iowa-Madison",2001,"PICLORAM"
"Iowa-Madison",2002,"PICLORAM"
"Iowa-Madison",2003,"PICLORAM"
"Iowa-Madison",2004,"PICLORAM"
"Iowa-Madison",2005,"PICLORAM"
"Iowa-Madison",2006,"PICLORAM"
"Iowa-Madison",2007,"PICLORAM"
"Iowa-Madison",2008,"PICLORAM"
"Iowa-Madison",2009,"PICLORAM"
